split/DCIM/104_VIRB/VIRB0004_021.MP4,485,4.0 3.0
split/DCIM/105_VIRB/VIRB0008_000.MP4,206,3.0 3.0
split/DCIM/105_VIRB/VIRB0008_001.MP4,207,3.0 3.0 3.0 3.0 3.0 3.0 2.0 2.0 2.0 2.0
split/DCIM/105_VIRB/VIRB0008_002.MP4,208,3.0 3.0
split/DCIM/105_VIRB/VIRB0008_003.MP4,209,2.0 2.0 2.0 2.0 3.0 3.0 3.0 3.0 4.0 4.0 4.0 4.0 3.0 3.0 3.0 3.0
split/DCIM/105_VIRB/VIRB0008_004.MP4,210,5.0 5.0
split/DCIM/105_VIRB/VIRB0008_005.MP4,211,3.0 2.0 2.0
split/DCIM/105_VIRB/VIRB0008_006.MP4,212,1.0 2.0 3.0
split/DCIM/105_VIRB/VIRB0008_007.MP4,213,1.0 1.0
split/DCIM/105_VIRB/VIRB0008_008.MP4,214,3.0 2.0
split/DCIM/105_VIRB/VIRB0008_009.MP4,215,4.0 4.0 4.0 4.0
split/DCIM/105_VIRB/VIRB0008_010.MP4,216,2.0 3.0 3.0
split/DCIM/105_VIRB/VIRB0008_011.MP4,217,2.0 2.0 3.0 3.0 4.0 4.0
split/DCIM/105_VIRB/VIRB0008_012.MP4,218,4.0 3.0
split/DCIM/105_VIRB/VIRB0008_014.MP4,220,4.0 3.0
split/DCIM/105_VIRB/VIRB0008_015.MP4,221,2.0 2.0 3.0 3.0
split/DCIM/105_VIRB/VIRB0008_016.MP4,222,4.0 3.0 3.0 3.0 5.0
split/DCIM/105_VIRB/VIRB0008_017.MP4,223,3.0 3.0 4.0 2.0 3.0 3.0
split/DCIM/105_VIRB/VIRB0008_018.MP4,224,1.0 1.0 2.0 2.0 3.0 3.0
split/DCIM/105_VIRB/VIRB0008_019.MP4,225,3.0 3.0
split/DCIM/105_VIRB/VIRB0008_020.MP4,226,3.0 3.0 3.0 3.0 3.0
split/DCIM/105_VIRB/VIRB0008_021.MP4,227,3.0 3.0 4.0 4.0 4.0 4.0 2.0 2.0
split/DCIM/105_VIRB/VIRB0008_022.MP4,228,3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 1.0 1.0 1.0 3.0 3.0 3.0 3.0 3.0 3.0
split/DCIM/105_VIRB/VIRB0008_023.MP4,229,4.0 4.0 2.0 2.0 3.0 3.0 3.0 3.0
split/DCIM/105_VIRB/VIRB0008_024.MP4,230,3.0 3.0 3.0 3.0 3.0 1.0 1.0 1.0 1.0 1.0 4.0 4.0 4.0 4.0 4.0
split/DCIM/105_VIRB/VIRB0008_025.MP4,231,2.0 2.0 2.0 2.0 3.0 3.0 4.0 4.0 3.0 3.0 2.0 2.0
split/DCIM/105_VIRB/VIRB0008_026.MP4,232,4.0 3.0 3.0 2.0
split/DCIM/105_VIRB/VIRB0009_000.MP4,273,3.0 3.0 3.0 2.0 3.0 3.0
split/DCIM/105_VIRB/VIRB0009_001.MP4,274,3.0 3.0
split/DCIM/105_VIRB/VIRB0009_002.MP4,275,3.0 3.0 3.0 2.0 2.0 2.0 3.0 3.0 3.0 5.0 5.0 5.0 3.0 3.0 3.0
split/DCIM/105_VIRB/VIRB0010_000.MP4,375,3.0 4.0 3.0 2.0
split/DCIM/105_VIRB/VIRB0010_001.MP4,376,4.0 3.0 4.0
split/DCIM/105_VIRB/VIRB0010_002.MP4,377,4.0 4.0
split/DCIM/105_VIRB/VIRB0010_003.MP4,378,2.0 2.0 4.0 4.0
split/DCIM/105_VIRB/VIRB0010_004.MP4,379,4.0 4.0 3.0 3.0 4.0 4.0 4.0 4.0
split/DCIM/105_VIRB/VIRB0010_005.MP4,380,4.0 4.0 3.0 3.0 3.0 3.0 3.0 3.0 2.0 2.0 3.0 3.0 3.0 3.0
split/DCIM/105_VIRB/VIRB0010_007.MP4,382,2.0 2.0 1.0 1.0 3.0 3.0
split/DCIM/105_VIRB/VIRB0010_008.MP4,383,4.0 4.0 3.0 3.0 4.0 4.0 4.0 4.0 3.0 3.0
split/DCIM/105_VIRB/VIRB0010_009.MP4,384,3.0 3.0 3.0 3.0
split/DCIM/105_VIRB/VIRB0010_010.MP4,385,4.0 4.0 3.0 3.0 2.0 2.0 3.0 3.0 4.0 4.0
split/DCIM/105_VIRB/VIRB0010_011.MP4,386,4.0 3.0
split/DCIM/105_VIRB/VIRB0010_012.MP4,387,4.0 4.0 4.0 4.0 5.0 5.0 4.0 4.0 3.0 3.0
split/DCIM/105_VIRB/VIRB0010_013.MP4,388,3.0 5.0 4.0 2.0
split/DCIM/105_VIRB/VIRB0010_015.MP4,389,3.0 4.0 3.0 4.0
split/DCIM/105_VIRB/VIRB0010_016.MP4,390,3.0 4.0 4.0
split/DCIM/105_VIRB/VIRB0010_017.MP4,391,4.0 3.0 4.0 4.0
split/DCIM/105_VIRB/VIRB0010_018.MP4,392,3.0
split/DCIM/105_VIRB/VIRB0010_019.MP4,393,3.0 3.0 3.0 4.0
split/DCIM/105_VIRB/VIRB0010_020.MP4,394,5.0
split/DCIM/105_VIRB/VIRB0010_022.MP4,396,3.0 3.0 3.0 4.0 4.0 4.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0
split/DCIM/105_VIRB/VIRB0010_023.MP4,397,4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 2.0 2.0
split/DCIM/105_VIRB/VIRB0010_024.MP4,398,4.0 4.0
split/DCIM/105_VIRB/VIRB0010_025.MP4,399,3.0 3.0 3.0 5.0 5.0 5.0 3.0 3.0 3.0 4.0 4.0 4.0
split/DCIM/105_VIRB/VIRB0010_026.MP4,400,3.0 3.0
split/DCIM/105_VIRB/VIRB0010_027.MP4,401,3.0 3.0
split/DCIM/105_VIRB/VIRB0010_028.MP4,402,3.0 3.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0
split/DCIM/105_VIRB/VIRB0010_029.MP4,403,1.0 2.0 2.0
split/DCIM/105_VIRB/VIRB0011_000.MP4,277,1.0 1.0
split/DCIM/105_VIRB/VIRB0011_001.MP4,278,2.0 3.0 3.0
split/DCIM/105_VIRB/VIRB0011_002.MP4,279,1.0 2.0 3.0 2.0
split/DCIM/105_VIRB/VIRB0011_003.MP4,280,1.0 2.0
split/DCIM/105_VIRB/VIRB0011_004.MP4,281,4.0 2.0
split/DCIM/105_VIRB/VIRB0012_000.MP4,451,3.0 1.0 3.0
split/DCIM/105_VIRB/VIRB0012_001.MP4,452,1.0 2.0 2.0 2.0 3.0
split/DCIM/105_VIRB/VIRB0012_002.MP4,453,2.0 2.0
split/DCIM/105_VIRB/VIRB0012_003.MP4,454,1.0
split/DCIM/105_VIRB/VIRB0012_004.MP4,455,2.0 1.0
split/DCIM/105_VIRB/VIRB0012_005.MP4,456,3.0 3.0 1.0 1.0 2.0 2.0
split/DCIM/105_VIRB/VIRB0012_006.MP4,457,1.0 1.0 3.0
split/DCIM/105_VIRB/VIRB0012_008.MP4,459,1.0 1.0
split/DCIM/105_VIRB/VIRB0012_009.MP4,460,2.0 2.0
split/DCIM/105_VIRB/VIRB0012_011.MP4,462,1.0 1.0 3.0 3.0
