,index_seg,art,outdoors and recreation,retail shop,professional service,food,nightlife spot,residence,schools&university,cycling facilities,transportation,total
22813,30317,0,0,1,0,0,0,0,0,0,2,3
22814,30319,0,0,0,0,0,0,0,0,0,2,2
22815,30322,0,0,0,0,0,0,0,0,0,2,2
22816,30324,0,0,1,0,0,0,0,0,0,2,3
22817,30325,0,0,1,0,0,0,0,0,0,2,3
22818,30326,0,0,0,0,0,0,0,0,0,2,2
22819,30327,0,0,0,0,1,0,0,0,0,2,3
22820,30328,0,0,0,0,1,0,0,0,0,2,3
22821,30329,0,1,1,0,0,0,0,0,15,4,21
22822,30330,0,0,1,0,0,0,0,0,18,2,21
22823,30331,0,0,1,1,0,0,0,0,10,2,14
22824,30332,0,0,0,1,0,0,0,0,16,2,19
22825,30333,0,1,0,0,0,0,0,0,20,2,23
22826,30334,0,0,1,0,0,0,0,0,19,2,22
22827,30335,0,1,1,0,0,0,0,0,22,2,26
22828,30336,0,0,1,1,1,0,0,0,17,2,22
22829,30337,0,0,1,0,0,0,0,0,8,3,12
22830,30338,0,0,1,1,0,0,0,0,14,4,20
22831,30339,0,0,0,0,0,0,0,0,15,2,17
22832,30340,0,0,0,0,0,0,0,0,14,2,16
22833,30341,0,0,0,0,0,0,0,0,5,4,9
22834,30342,0,0,0,0,0,0,0,0,8,2,10
22835,30343,0,0,0,0,0,0,0,0,10,2,12
22836,30344,0,0,0,0,0,0,0,0,6,2,8
22837,30345,0,0,1,0,0,0,0,0,13,2,16
22838,30346,0,0,1,0,0,0,0,0,12,2,15
22839,30347,0,0,0,0,0,0,0,0,13,2,15
22840,30348,0,0,0,0,0,0,0,0,14,2,16
22841,30349,0,0,0,0,0,0,0,0,14,4,18
22842,30350,0,0,0,0,0,0,0,0,15,4,19
22843,30351,0,0,0,0,0,0,0,0,16,2,18
22844,30352,0,0,0,0,0,0,0,0,10,2,12
22845,30353,0,0,1,0,0,0,0,1,1,0,3
22846,30354,0,0,0,0,0,0,0,1,1,0,2
22847,30355,0,0,0,0,0,0,0,1,1,1,3
22848,30356,0,0,0,0,1,0,0,0,1,0,2
22849,30357,0,1,0,0,0,0,0,0,0,0,1
22850,30358,0,0,1,0,0,0,0,0,1,0,2
22851,30359,0,0,1,0,0,0,0,0,1,0,2
22852,30360,0,0,0,0,0,0,0,0,1,0,1
22853,30361,0,0,0,0,0,0,0,2,0,0,2
22854,30362,0,0,0,0,0,0,0,2,1,0,3
22855,30363,0,0,0,0,1,0,1,0,1,0,3
22856,30364,0,0,0,0,0,0,1,2,0,0,3
22857,30365,0,0,0,0,0,0,0,1,1,0,2
22858,30366,0,0,0,0,0,0,0,1,1,0,2
22859,30367,0,1,0,0,0,0,0,0,1,1,3
22860,30368,0,0,0,0,0,0,0,0,1,0,1
22861,30369,0,0,1,0,0,0,0,0,1,0,2
22862,30370,0,0,0,0,0,0,0,0,1,0,1
22863,30371,0,0,4,1,2,0,0,0,2,1,10
22864,30372,0,0,1,1,2,0,0,0,1,0,5
22865,30373,0,1,1,1,2,0,0,0,1,0,6
22866,30378,0,1,0,0,0,0,0,0,0,0,1
22867,30379,0,2,0,0,0,0,0,0,0,0,2
22868,30380,0,1,1,0,0,0,0,0,1,0,3
22869,30381,0,1,0,0,0,0,0,0,1,0,2
22870,30382,0,1,6,1,0,0,0,0,2,3,13
22871,30383,0,0,0,0,0,0,0,0,1,0,1
22872,30384,0,0,0,0,0,0,0,0,2,0,2
22873,30385,0,0,0,1,0,0,0,0,1,0,2
22874,30386,0,0,0,0,0,0,0,0,0,0,0
22875,30387,0,0,0,0,0,0,0,0,1,3,4
22876,30390,0,0,0,0,0,0,0,0,0,3,3
22877,30392,0,0,0,0,0,0,1,0,0,0,1
22878,30395,0,1,0,0,0,0,0,0,0,0,1
22879,30396,0,1,0,0,0,0,0,0,0,0,1
22880,30401,0,1,0,0,0,0,0,0,0,0,1
22881,30402,0,1,0,0,1,0,0,0,0,0,2
22882,30404,0,0,0,0,0,0,0,0,1,0,1
22883,30406,0,0,2,4,0,0,0,1,2,5,14
22884,30407,0,0,0,0,0,0,0,0,1,0,1
22885,30410,0,0,0,0,0,0,0,0,1,0,1
22886,30411,0,0,0,3,3,0,1,0,4,1,12
22887,30412,0,0,3,0,1,0,0,0,1,0,5
22888,30413,0,0,0,0,1,0,0,0,1,1,3
22889,30414,0,1,1,0,0,0,0,0,0,0,2
22890,30419,1,0,0,0,0,1,0,0,0,0,2
22891,30420,0,0,1,0,1,1,0,0,0,0,3
22892,30421,0,0,3,0,0,0,0,0,1,0,4
22893,30422,0,0,2,1,0,0,1,0,1,0,5
22894,30423,0,0,3,0,0,0,0,0,1,0,4
22895,30424,1,0,1,0,0,0,0,0,0,0,2
22896,30425,0,0,0,0,0,0,0,0,0,2,2
22897,30426,0,0,0,0,1,0,0,0,0,2,3
22898,30427,0,0,0,0,0,0,0,0,0,2,2
22899,30428,0,0,0,0,0,0,0,0,16,2,18
22900,30429,0,0,0,0,0,0,0,0,7,2,9
22901,30430,0,0,1,0,0,0,0,0,1,2,4
22902,30431,0,0,0,0,0,0,0,0,7,2,9
22903,30432,0,1,1,0,1,1,0,0,25,3,32
22904,30433,0,1,1,0,0,1,0,0,12,2,17
22905,30434,0,0,0,0,1,0,0,0,19,3,23
22906,30435,0,0,1,0,0,0,0,0,13,3,17
22907,30436,0,0,1,0,0,0,0,0,15,3,19
22908,30437,0,3,2,0,0,0,0,0,14,3,22
22909,30438,0,3,0,0,0,0,0,0,3,2,8
22910,30439,0,0,0,0,0,0,0,0,16,3,19
22911,30440,0,0,1,0,0,0,0,0,25,6,32
22912,30441,0,0,0,0,0,0,0,0,15,3,18
22913,30442,0,0,0,0,0,0,0,0,1,2,3
22914,30443,0,0,0,0,0,0,0,0,15,3,18
22915,30444,0,0,0,0,0,0,0,0,2,2,4
22916,30445,0,0,0,0,0,0,0,0,1,2,3
22917,30446,0,3,0,0,0,0,0,0,18,3,24
22918,30447,0,0,0,0,2,0,0,0,23,2,27
22919,30448,1,1,0,1,2,0,0,1,26,3,35
22920,30449,0,0,0,0,1,0,0,0,8,2,11
22921,30450,0,0,0,0,0,0,0,0,10,2,12
22922,30451,0,0,0,0,0,0,0,0,5,2,7
22923,30452,0,0,0,0,0,0,0,0,11,2,13
22924,30453,0,0,1,0,0,0,0,0,7,0,8
22925,30454,0,0,1,0,0,0,0,0,6,0,7
22926,30455,0,0,0,0,0,0,0,0,1,0,1
22927,30456,0,0,0,0,0,0,0,0,0,2,2
22928,30457,0,0,3,1,3,1,0,0,1,0,9
22929,30458,0,1,1,0,0,0,0,0,2,6,10
22930,30459,0,0,0,0,0,0,0,0,0,2,2
22931,30461,0,0,0,0,0,0,0,0,0,2,2
22932,30463,0,0,0,0,0,1,0,0,0,0,1
22933,30464,0,0,0,0,0,1,0,0,0,0,1
22934,30465,0,0,0,0,0,0,0,0,0,2,2
22935,30469,0,1,2,0,3,1,0,0,1,0,8
22936,30470,0,1,0,0,0,0,0,0,1,0,2
22937,30471,0,1,0,1,0,0,0,0,1,0,3
22938,30475,0,0,2,0,3,1,0,0,1,1,8
22939,30478,0,0,0,0,1,0,0,0,0,0,1
22940,30479,0,0,0,0,0,0,0,1,0,0,1
22941,30480,0,0,0,0,0,0,0,1,0,0,1
22942,30481,0,1,0,0,0,0,0,0,0,0,1
22943,30482,0,0,0,0,0,0,0,1,0,0,1
22944,30484,0,0,4,0,2,0,0,0,1,0,7
22945,30485,0,0,4,1,1,1,0,0,1,0,8
22946,30486,0,0,3,0,5,1,0,0,1,0,10
22947,30487,0,0,1,2,7,1,0,0,2,3,16
22948,30488,0,0,0,1,0,1,0,0,2,3,7
22949,30489,1,0,4,0,1,0,0,0,1,0,7
22950,30490,1,0,2,0,3,0,0,0,1,0,7
22951,30492,0,0,0,0,0,0,0,1,1,0,2
22952,30493,0,0,0,1,0,0,0,1,2,0,4
22953,30494,0,0,0,0,0,0,0,0,1,0,1
22954,30496,0,0,0,0,0,0,0,0,1,0,1
22955,30497,0,0,0,0,0,0,0,0,2,0,2
22956,30498,0,0,0,0,0,0,0,0,3,0,3
22957,30499,0,0,0,0,0,0,0,0,2,0,2
22958,30500,0,0,0,0,0,0,0,0,1,0,1
22959,30501,0,1,1,0,0,0,0,0,1,0,3
22960,30502,0,0,0,0,0,0,0,0,0,2,2
22961,30503,0,1,0,2,0,0,0,0,1,2,6
22962,30504,0,1,1,2,0,1,0,0,1,2,8
22963,30505,1,0,0,0,0,1,0,0,0,0,2
22964,30506,0,0,0,0,0,0,0,0,0,2,2
22965,30507,0,0,0,0,0,0,0,0,0,2,2
22966,30509,0,0,0,0,1,0,0,0,0,2,3
22967,30513,0,0,0,0,0,0,0,1,0,0,1
22968,30514,0,0,0,0,1,0,0,0,0,0,1
22969,30515,0,0,1,0,1,0,0,1,1,1,5
22970,30516,0,1,0,0,1,0,0,0,1,0,3
22971,30517,0,1,1,1,0,0,0,0,2,2,7
22972,30518,0,1,1,0,0,0,0,0,1,0,3
22973,30520,0,0,0,0,0,0,0,0,0,2,2
22974,30521,0,0,2,0,0,0,0,1,1,1,5
22975,30522,0,0,0,0,0,0,1,2,0,0,3
22976,30525,0,0,2,1,2,0,0,0,0,0,5
22977,30526,0,0,1,1,2,0,0,0,0,0,4
22978,30527,0,0,0,0,0,0,0,0,4,2,6
22979,30528,0,1,0,0,1,0,0,0,24,4,30
22980,30529,0,0,0,0,1,0,0,0,15,3,19
22981,30530,0,0,0,0,1,0,0,0,15,3,19
22982,30531,0,1,0,0,0,0,0,0,15,3,19
22983,30532,0,2,0,0,0,0,0,0,16,3,21
22984,30533,0,0,0,0,0,0,0,0,1,1,2
22985,30534,0,1,0,0,0,0,0,0,13,3,17
22986,30535,0,0,0,0,0,0,0,0,1,1,2
22987,30536,0,0,0,0,0,0,0,0,1,1,2
22988,30537,0,0,0,0,0,0,0,0,1,1,2
22989,30538,0,0,0,0,1,0,0,0,15,3,19
22990,30539,0,0,0,0,0,0,0,0,14,3,17
22991,30540,0,0,0,0,0,0,0,0,15,2,17
22992,30541,0,0,0,0,0,0,0,0,23,4,27
22993,30542,0,0,0,0,0,0,0,0,1,1,2
22994,30543,0,0,0,0,0,0,0,0,1,0,1
22995,30544,0,0,0,0,0,0,0,0,1,0,1
22996,30545,0,1,0,0,0,0,0,0,2,0,3
22997,30546,0,0,0,0,0,0,0,1,1,0,2
22998,30547,0,0,0,0,1,1,0,0,3,0,5
22999,30548,0,0,0,0,0,0,0,0,1,0,1
23000,30549,0,0,1,0,1,1,0,0,4,0,7
23001,30550,0,0,0,0,0,0,0,0,2,0,2
23002,30551,0,0,0,0,0,0,0,0,1,0,1
23003,30552,0,0,2,0,1,1,0,0,1,2,7
23004,30553,0,0,0,0,0,0,0,0,0,2,2
23005,30554,0,0,1,0,0,0,0,0,1,0,2
23006,30555,0,0,0,0,0,0,0,0,1,0,1
23007,30558,0,0,0,1,0,0,0,0,0,1,2
23008,30559,0,0,2,0,0,0,0,0,0,1,3
23009,30560,0,0,0,0,0,0,0,0,0,1,1
23010,30561,0,0,0,0,0,0,0,0,0,2,2
23011,30562,0,0,0,0,0,0,0,0,0,2,2
23012,30563,0,0,0,0,0,0,0,1,0,2,3
23013,30564,0,0,0,0,0,0,0,0,0,2,2
23014,30565,0,0,0,0,0,0,0,0,0,2,2
23015,30566,0,0,0,0,0,0,0,0,0,2,2
23016,30567,0,0,0,0,0,0,0,0,0,1,1
23017,30568,0,0,0,0,0,0,0,0,0,1,1
23018,30569,0,0,0,0,0,0,0,0,0,1,1
23019,30570,0,0,0,0,0,0,0,0,0,2,2
23020,30571,0,0,0,0,0,0,0,0,1,1,2
23021,30572,0,0,0,0,0,0,0,1,1,0,2
23022,30573,0,0,0,0,0,0,0,1,0,0,1
23023,30575,0,1,0,0,0,0,0,0,1,0,2
23024,30576,0,1,0,0,0,0,0,0,1,0,2
23025,30577,0,0,0,0,0,0,0,0,0,1,1
23026,30578,0,0,0,0,0,0,0,1,1,0,2
23027,30579,0,0,1,0,0,0,0,1,2,0,4
23028,30580,0,1,0,0,0,0,0,0,1,0,2
23029,30582,0,0,0,0,0,0,0,0,1,0,1
23030,30583,0,2,0,0,0,0,0,0,2,0,4
23031,30584,0,0,0,0,0,0,0,0,1,0,1
23032,30585,0,0,0,0,0,0,0,0,1,0,1
23033,30588,0,0,0,0,0,0,0,0,1,0,1
23034,30590,0,1,0,0,0,0,0,0,1,0,2
23035,30591,0,0,0,0,0,0,0,0,1,0,1
23036,30593,0,0,0,1,0,0,0,1,3,0,5
23037,30594,0,0,0,0,0,0,0,2,1,0,3
23038,30595,0,0,0,0,0,0,0,1,0,0,1
23039,30596,0,0,0,1,1,0,0,1,2,0,5
23040,30597,0,0,3,3,2,2,0,0,2,0,12
23041,30598,0,0,1,1,0,0,0,1,1,0,4
23042,30599,0,0,0,0,0,0,0,0,0,2,2
23043,30600,0,0,0,0,0,0,0,0,1,0,1
23044,30602,1,0,1,1,2,1,0,0,0,0,6
23045,30603,0,0,1,1,2,0,0,0,0,0,4
23046,30604,0,0,2,0,0,0,0,0,1,0,3
23047,30606,0,0,1,0,0,1,0,0,0,0,2
23048,30608,0,2,0,0,1,0,0,0,0,1,4
23049,30609,0,1,0,0,1,1,0,1,0,1,5
23050,30610,0,1,0,0,0,0,0,0,0,2,3
23051,30611,0,4,0,2,0,0,0,0,1,2,9
23052,30613,0,0,0,0,0,0,0,0,0,0,0
23053,30614,0,1,0,1,0,0,0,0,0,0,2
23054,30617,0,0,0,0,0,0,0,0,0,2,2
23055,30618,0,0,0,0,0,0,0,0,0,2,2
23056,30619,0,0,0,0,0,0,0,0,0,2,2
23057,30620,0,0,0,0,0,0,0,0,0,2,2
23058,30621,0,3,0,0,0,0,0,0,0,2,5
23059,30622,0,1,0,0,0,0,0,0,0,0,1
23060,30623,0,0,0,0,0,0,0,0,0,2,2
23061,30624,0,1,0,0,0,0,0,0,1,0,2
23062,30625,0,0,0,0,0,0,0,2,0,0,2
23063,30626,0,0,2,0,0,0,0,0,2,0,4
23064,30629,0,0,2,1,1,0,0,0,18,2,24
23065,30630,0,0,1,0,0,0,0,0,13,3,17
23066,30631,0,0,0,1,0,0,0,0,11,2,14
23067,30633,0,2,1,0,2,0,0,0,2,0,7
23068,30634,0,0,1,0,0,0,0,0,1,0,2
23069,30635,0,0,0,0,0,0,0,0,1,0,1
23070,30636,0,1,1,0,3,0,0,0,2,0,7
23071,30637,0,0,0,0,2,0,0,0,2,0,4
23072,30638,0,0,1,1,0,0,0,0,1,0,3
23073,30639,0,0,0,0,0,0,0,1,1,0,2
23074,30642,0,0,2,0,1,0,0,0,6,2,11
23075,30643,1,2,3,0,0,0,0,0,6,1,13
23076,30644,0,2,0,2,0,0,0,1,1,0,6
23077,30645,0,1,1,0,0,1,0,0,1,0,4
23078,30646,0,0,0,0,0,0,0,1,1,0,2
23079,30647,0,0,0,0,0,0,0,1,6,0,7
23080,30648,0,0,0,0,0,0,0,0,1,0,1
23081,30649,0,0,2,0,0,0,0,0,1,0,3
23082,30650,0,0,0,1,1,1,0,0,2,0,5
23083,30651,0,0,0,0,0,0,0,0,1,0,1
23084,30652,0,0,0,0,0,0,0,0,1,0,1
23085,30653,0,0,0,0,0,0,0,0,1,0,1
23086,30656,0,0,1,0,0,0,0,0,0,0,1
23087,30657,0,0,1,0,0,0,0,0,0,0,1
23088,30660,0,0,1,0,0,0,0,0,0,0,1
23089,30661,0,0,1,0,0,0,0,0,1,2,4
23090,30662,0,0,1,1,2,0,0,0,1,0,5
23091,30663,0,0,1,0,0,0,0,0,1,0,2
23092,30664,0,2,2,0,0,0,0,0,0,7,11
23093,30665,0,2,0,0,0,0,0,1,0,7,10
23094,30666,0,2,0,0,0,0,0,0,0,6,8
23095,30667,0,0,0,0,0,0,0,0,0,2,2
23096,30669,0,0,3,2,3,1,0,0,1,4,14
23097,30670,0,0,0,0,0,0,0,0,0,2,2
23098,30673,0,0,0,0,0,0,0,0,0,2,2
23099,30674,0,0,0,0,0,0,0,0,0,2,2
23100,30675,0,0,0,0,0,0,0,0,0,2,2
23101,30676,0,0,5,1,3,0,0,1,1,4,15
23102,30677,0,0,0,0,1,0,0,0,1,0,2
23103,30678,0,0,0,0,0,0,0,1,0,1,2
23104,30679,0,0,1,1,3,0,0,0,2,2,9
23105,30680,0,0,2,0,0,0,0,0,4,0,6
23106,30681,0,0,0,0,0,0,0,0,2,2,4
23107,30682,0,0,0,0,0,0,0,0,1,0,1
23108,30683,0,0,3,0,1,0,0,0,2,4,10
23109,30684,0,0,3,0,1,1,0,0,2,4,11
23110,30687,0,0,0,0,0,0,0,0,1,4,5
23111,30688,0,0,0,1,0,0,0,0,1,4,6
23112,30689,0,0,0,0,0,0,0,0,1,4,5
23113,30692,0,0,1,0,0,0,0,0,0,0,1
23114,30694,0,0,1,0,0,0,0,0,0,0,1
23115,30695,0,0,1,2,0,0,0,0,1,4,8
23116,30696,0,0,1,0,0,0,0,0,0,0,1
23117,30697,0,0,4,6,0,0,0,1,1,5,17
23118,30698,0,0,1,3,0,0,0,1,1,5,11
23119,30699,0,0,3,6,0,0,0,1,1,5,16
23120,30700,0,1,0,0,0,0,0,0,1,0,2
23121,30701,0,0,4,0,1,0,0,0,2,4,11
23122,30702,0,0,2,0,0,0,0,1,0,0,3
23123,30703,0,0,0,0,0,0,0,0,1,0,1
23124,30704,0,0,0,1,0,0,0,0,1,4,6
23125,30705,0,0,1,1,0,0,0,0,1,4,7
23126,30706,0,2,1,0,0,0,0,0,1,5,9
23127,30707,0,0,0,0,0,0,0,0,1,0,1
23128,30708,0,0,1,0,0,0,0,0,4,0,5
23129,30709,0,1,0,0,0,0,0,0,1,0,2
23130,30710,0,2,0,0,0,0,0,0,1,0,3
23131,30711,0,0,0,0,0,0,0,0,3,0,3
23132,30713,0,1,2,0,0,0,0,0,1,4,8
23133,30714,0,0,0,0,0,0,0,0,1,0,1
23134,30715,0,0,0,0,0,0,0,0,1,0,1
23135,30716,0,0,0,1,0,0,0,0,1,4,6
23136,30717,0,0,0,1,1,0,0,0,1,4,7
23137,30718,0,0,0,0,0,0,0,0,3,0,3
23138,30719,0,0,0,0,0,0,0,0,2,0,2
23139,30721,0,1,0,0,0,0,0,0,0,2,3
23140,30722,0,0,0,0,0,0,0,0,0,2,2
23141,30723,0,0,0,0,0,0,0,0,0,2,2
23142,30724,0,0,0,0,0,0,0,0,0,2,2
23143,30725,0,0,0,0,0,0,0,0,0,2,2
23144,30726,0,0,0,0,0,0,0,0,0,2,2
23145,30727,0,0,2,0,0,0,0,0,1,0,3
23146,30728,0,1,2,0,0,0,0,0,1,0,4
23147,30729,0,0,1,0,0,2,0,0,1,0,4
23148,30730,0,0,2,0,0,0,0,0,1,0,3
23149,30731,0,0,1,2,0,0,0,2,2,1,8
23150,30732,0,0,2,0,0,0,0,0,1,0,3
23151,30733,0,1,0,0,1,1,0,0,2,0,5
23152,30734,0,0,0,0,0,0,0,0,1,0,1
23153,30735,0,0,0,1,1,0,0,0,1,0,3
23154,30736,0,0,0,0,0,0,0,0,2,2,4
23155,30737,0,1,3,0,0,0,0,0,2,3,9
23156,30738,0,0,0,0,0,0,0,0,1,0,1
23157,30739,0,0,0,0,0,0,0,0,1,0,1
23158,30740,0,0,1,2,1,0,0,0,1,2,7
23159,30741,0,0,0,0,0,0,0,0,1,0,1
23160,30742,0,0,0,0,0,0,0,0,1,0,1
23161,30743,0,0,2,0,0,0,0,0,2,2,6
23162,30744,0,0,1,0,0,0,0,0,1,2,4
23163,30745,0,0,2,0,0,0,0,0,1,2,5
23164,30746,0,0,1,0,0,0,0,0,1,2,4
23165,30747,0,0,0,0,0,0,0,0,2,2,4
23166,30750,0,0,1,0,0,0,0,0,0,0,1
23167,30752,0,1,1,0,0,0,0,0,1,0,3
23168,30753,0,1,0,0,0,0,0,1,0,6,8
23169,30755,0,0,0,0,0,0,0,0,1,0,1
23170,30760,0,1,0,0,1,0,0,0,1,0,3
23171,30762,0,0,0,0,1,0,0,0,1,0,2
23172,30763,0,3,0,3,1,0,0,0,1,0,8
23173,30764,0,0,1,0,1,0,0,0,1,2,5
23174,30765,0,0,1,0,0,0,0,0,0,0,1
23175,30767,0,0,0,0,0,0,0,0,1,0,1
23176,30769,0,0,0,0,0,0,0,1,3,2,6
23177,30770,0,0,0,0,0,0,0,0,1,0,1
23178,30772,0,1,1,0,2,0,0,0,2,2,8
23179,30773,0,1,0,0,3,0,0,0,1,0,5
23180,30774,0,0,0,0,0,0,0,0,0,2,2
23181,30775,0,0,1,0,1,1,0,0,1,2,6
23182,30776,0,0,0,0,0,0,0,0,0,2,2
23183,30777,0,0,0,0,0,0,0,0,1,0,1
23184,30778,0,1,0,0,1,2,0,0,1,1,6
23185,30779,0,1,1,1,1,0,0,0,2,2,8
23186,30780,0,0,3,8,4,0,0,0,2,7,24
23187,30781,0,0,1,2,5,0,0,0,3,6,17
23188,30782,0,0,1,1,1,0,0,0,1,0,4
23189,30783,0,0,0,3,4,0,0,0,5,6,18
23190,30784,0,0,0,3,3,0,0,0,3,1,10
23191,30785,0,0,1,1,0,0,0,2,1,0,5
23192,30786,0,0,0,2,4,0,0,0,5,6,17
23193,30787,0,0,0,3,5,1,0,0,5,6,20
23194,30788,0,2,0,1,1,0,1,0,10,5,20
23195,30789,0,3,1,1,0,1,0,0,4,5,15
23196,30790,0,0,2,1,0,0,0,0,0,0,3
23197,30791,0,2,0,0,0,0,0,0,0,0,2
23198,30792,0,2,2,1,3,0,0,0,5,5,18
23199,30793,0,2,2,2,0,0,0,0,4,5,15
23200,30794,0,0,2,1,2,0,0,0,1,4,10
23201,30795,0,1,2,1,0,0,0,0,0,0,4
23202,30796,0,1,0,0,1,0,0,0,0,0,2
23203,30797,0,1,0,1,0,0,0,0,0,0,2
23204,30798,0,1,0,0,1,0,1,0,1,0,4
23205,30802,0,0,0,0,0,0,0,1,0,0,1
23206,30804,0,0,0,0,0,0,0,0,0,2,2
23207,30807,0,0,0,0,0,0,0,0,0,2,2
23208,30808,0,0,0,0,0,0,0,0,0,2,2
23209,30809,0,0,0,0,0,0,0,0,1,0,1
23210,30810,0,0,0,0,0,0,0,0,1,0,1
23211,30811,0,0,0,0,0,0,0,0,1,0,1
23212,30812,0,0,0,0,0,0,0,0,1,0,1
23213,30813,0,0,0,0,0,0,0,0,1,0,1
23214,30814,0,0,0,0,0,0,0,0,1,0,1
23215,30815,0,0,0,0,0,0,0,0,1,0,1
23216,30816,0,0,0,0,0,0,0,0,1,0,1
23217,30819,0,0,0,0,1,0,0,0,0,0,1
23218,30821,0,0,0,0,1,0,0,0,0,0,1
23219,30825,0,0,1,0,0,0,0,0,0,0,1
23220,30827,0,0,1,0,0,0,0,0,1,2,4
23221,30828,0,0,0,0,0,1,0,0,0,0,1
23222,30829,0,0,1,0,0,0,0,0,0,0,1
23223,30831,0,0,0,1,0,0,0,0,0,0,1
23224,30834,1,0,0,0,0,0,0,0,0,0,1
23225,30837,0,1,0,0,1,0,0,0,0,0,2
23226,30838,0,0,0,1,0,0,0,0,0,0,1
23227,30839,0,0,0,1,0,0,0,0,0,0,1
23228,30840,0,0,0,0,1,0,0,1,0,1,3
23229,30841,0,0,0,1,1,0,0,2,0,1,5
23230,30842,0,0,1,0,0,1,0,0,0,0,2
23231,30843,0,0,1,1,0,0,0,0,0,0,2
23232,30844,0,1,0,1,0,0,0,1,0,0,3
23233,30845,0,0,0,0,0,0,0,1,0,0,1
23234,30846,0,0,0,0,0,0,0,0,0,3,3
23235,30847,0,0,0,0,0,0,0,0,0,3,3
23236,30848,0,0,0,0,0,0,0,0,0,4,4
23237,30850,0,0,1,0,0,0,0,0,0,2,3
23238,30851,0,0,0,0,0,0,0,0,0,3,3
23239,30852,0,0,3,0,2,3,0,0,1,0,9
23240,30853,0,0,0,0,0,0,0,0,1,0,1
23241,30854,0,0,0,0,1,3,1,0,1,0,6
23242,30855,0,0,0,0,0,0,0,0,1,0,1
23243,30856,0,0,0,0,0,0,0,0,3,1,4
23244,30857,0,0,0,0,0,0,0,0,3,1,4
23245,30858,0,0,0,0,0,0,0,0,1,0,1
23246,30859,0,0,0,0,0,0,0,0,1,0,1
23247,30860,0,0,0,0,0,0,0,0,1,0,1
23248,30862,0,0,0,0,0,0,0,0,1,1,2
23249,30863,0,2,0,0,0,0,0,0,1,0,3
23250,30864,0,1,1,0,0,0,0,0,3,0,5
23251,30865,0,0,0,1,0,1,0,0,1,0,3
23252,30866,0,0,1,0,0,0,0,0,0,0,1
23253,30867,0,0,2,0,0,0,0,0,0,0,2
23254,30868,0,0,2,0,0,0,0,0,5,0,7
23255,30869,0,0,1,2,0,0,0,0,0,0,3
23256,30870,0,1,2,0,0,0,0,0,2,0,5
23257,30871,0,0,0,1,0,0,0,0,0,0,1
23258,30873,0,0,3,0,0,0,0,0,1,0,4
23259,30874,0,0,1,0,0,0,0,0,0,0,1
23260,30875,0,0,5,1,0,0,0,0,1,0,7
23261,30876,0,0,4,2,0,0,0,0,1,1,8
23262,30877,0,0,1,0,0,0,0,0,0,0,1
23263,30881,0,0,0,0,1,0,0,0,0,0,1
23264,30886,0,0,0,1,0,0,0,0,0,0,1
23265,30887,0,0,0,0,2,0,0,0,0,0,2
23266,30890,0,0,0,0,0,2,0,0,3,3,8
23267,30891,0,0,0,0,0,0,0,0,1,3,4
23268,30892,0,0,1,0,0,0,0,0,1,2,4
23269,30894,0,0,0,0,0,0,0,0,1,0,1
23270,30895,0,0,0,0,0,0,0,0,1,0,1
23271,30896,0,0,0,0,0,0,0,0,1,0,1
23272,30897,2,0,1,2,2,0,0,1,1,1,10
23273,30898,0,0,0,1,0,0,0,0,2,0,3
23274,30899,0,0,0,1,1,2,0,0,5,2,11
23275,30900,0,0,0,0,1,0,0,0,0,0,1
23276,30909,0,0,1,0,1,0,0,0,1,4,7
23277,30910,0,0,2,0,2,1,0,1,1,4,11
23278,30911,0,0,1,0,1,1,0,1,1,4,9
23279,30914,0,0,0,0,1,0,0,0,0,0,1
23280,30915,1,0,0,0,1,0,0,0,0,0,2
23281,30921,0,0,0,0,0,0,0,0,1,7,8
23282,30922,0,0,0,0,0,0,0,0,1,6,7
23283,30923,0,0,4,0,1,0,1,0,1,6,13
23284,30924,0,0,0,0,1,0,0,0,0,1,2
23285,30927,0,0,0,0,0,0,0,0,0,3,3
23286,30928,0,0,0,0,0,0,0,0,0,2,2
23287,30929,0,0,0,0,1,0,0,1,0,0,2
23288,30933,0,0,0,0,0,0,0,0,0,2,2
23289,30934,0,0,0,1,0,0,0,0,0,2,3
23290,30936,0,0,0,0,0,0,0,0,0,1,1
23291,30937,0,0,0,0,0,0,0,0,0,2,2
23292,30938,0,0,0,0,0,0,0,0,0,2,2
23293,30939,0,0,0,2,0,0,0,0,0,2,4
23294,30940,0,0,0,1,0,0,0,0,0,2,3
23295,30943,0,0,0,1,0,0,0,0,1,2,4
23296,30944,0,0,0,0,0,0,0,0,2,0,2
23297,30946,0,0,0,0,0,1,0,0,0,0,1
23298,30949,0,0,2,1,0,0,0,0,1,2,6
23299,30950,0,0,1,1,0,0,0,0,1,2,5
23300,30951,0,0,2,2,1,0,0,0,1,2,8
23301,30952,0,0,4,1,0,0,0,0,1,0,6
23302,30953,0,0,0,0,0,0,0,1,0,0,1
23303,30954,0,0,1,0,0,0,0,0,1,0,2
23304,30955,0,0,0,0,0,0,0,1,0,0,1
23305,30956,0,0,0,0,0,0,0,1,0,0,1
23306,30957,0,0,0,0,0,0,0,1,0,0,1
23307,30959,0,0,0,0,0,0,0,0,1,0,1
23308,30960,0,0,0,0,0,0,0,0,1,0,1
23309,30961,0,0,0,0,0,0,0,0,1,0,1
23310,30962,0,0,0,0,0,0,0,1,1,0,2
