,parent_id,cid,pluralName,shortName,name,level,order
230,4d4b7105d754a06374d81259,4bf58dd8d48988d147941735,Diners,Diner,Diner,2,26
231,4d4b7105d754a06374d81259,4bf58dd8d48988d148941735,Donut Shops,Donuts,Donut Shop,2,27
232,4d4b7105d754a06374d81259,4bf58dd8d48988d108941735,Dumpling Restaurants,Dumplings,Dumpling Restaurant,2,28
233,4d4b7105d754a06374d81259,5744ccdfe4b0c0459246b4d0,Dutch Restaurants,Dutch,Dutch Restaurant,2,29
234,4d4b7105d754a06374d81259,4bf58dd8d48988d109941735,Eastern European Restaurants,Eastern European,Eastern European Restaurant,2,30
235,4bf58dd8d48988d109941735,52e928d0bcbc57f1066b7e97,Belarusian Restaurants,Belarusian,Belarusian Restaurant,3,0
236,4bf58dd8d48988d109941735,56aa371be4b08b9a8d5734f3,Bulgarian Restaurants,Bulgarian,Bulgarian Restaurant,3,1
237,4bf58dd8d48988d109941735,52960bac3cf9994f4e043ac4,Romanian Restaurants,Romanian,Romanian Restaurant,3,2
238,4bf58dd8d48988d109941735,52e928d0bcbc57f1066b7e98,Tatar Restaurants,Tatar,Tatar Restaurant,3,3
239,4d4b7105d754a06374d81259,52e81612bcbc57f1066b7a05,English Restaurants,English,English Restaurant,2,31
240,4d4b7105d754a06374d81259,4bf58dd8d48988d10b941735,Falafel Restaurants,Falafel,Falafel Restaurant,2,32
241,4d4b7105d754a06374d81259,4bf58dd8d48988d16e941735,Fast Food Restaurants,Fast Food,Fast Food Restaurant,2,33
242,4d4b7105d754a06374d81259,4edd64a0c7ddd24ca188df1a,Fish & Chips Shops,Fish & Chips,Fish & Chips Shop,2,34
243,4d4b7105d754a06374d81259,52e81612bcbc57f1066b7a09,Fondue Restaurants,Fondue,Fondue Restaurant,2,35
244,4d4b7105d754a06374d81259,4bf58dd8d48988d120951735,Food Courts,Food Court,Food Court,2,36
245,4d4b7105d754a06374d81259,56aa371be4b08b9a8d57350b,Food Stands,Food Stand,Food Stand,2,37
246,4d4b7105d754a06374d81259,4bf58dd8d48988d1cb941735,Food Trucks,Food Truck,Food Truck,2,38
247,4d4b7105d754a06374d81259,4bf58dd8d48988d10c941735,French Restaurants,French,French Restaurant,2,39
248,4bf58dd8d48988d10c941735,57558b36e4b065ecebd306b6,Alsatian Restaurants,Alsatian,Alsatian Restaurant,3,0
249,4bf58dd8d48988d10c941735,57558b36e4b065ecebd306b8,Auvergne Restaurants,Auvergne,Auvergne Restaurant,3,1
250,4bf58dd8d48988d10c941735,57558b36e4b065ecebd306bc,Basque Restaurants,Basque,Basque Restaurant,3,2
251,4bf58dd8d48988d10c941735,57558b36e4b065ecebd306b0,Brasseries,Brasserie,Brasserie,3,3
252,4bf58dd8d48988d10c941735,57558b36e4b065ecebd306c5,Breton Restaurants,Breton,Breton Restaurant,3,4
253,4bf58dd8d48988d10c941735,57558b36e4b065ecebd306c0,Burgundian Restaurants,Burgundian,Burgundian Restaurant,3,5
254,4bf58dd8d48988d10c941735,57558b36e4b065ecebd306cb,Catalan Restaurants,Catalan,Catalan Restaurant,3,6
255,4bf58dd8d48988d10c941735,57558b36e4b065ecebd306ce,Ch'ti Restaurants,Ch'ti,Ch'ti Restaurant,3,7
256,4bf58dd8d48988d10c941735,57558b36e4b065ecebd306d1,Corsican Restaurants,Corsican,Corsican Restaurant,3,8
257,4bf58dd8d48988d10c941735,57558b36e4b065ecebd306b4,Estaminets,Estaminet,Estaminet,3,9
258,4bf58dd8d48988d10c941735,57558b36e4b065ecebd306b2,Labour Canteens,Labour Canteen,Labour Canteen,3,10
259,4bf58dd8d48988d10c941735,57558b35e4b065ecebd306ad,Lyonese Bouchons,Bouchon,Lyonese Bouchon,3,11
260,4bf58dd8d48988d10c941735,57558b36e4b065ecebd306d4,Norman Restaurants,Norman,Norman Restaurant,3,12
261,4bf58dd8d48988d10c941735,57558b36e4b065ecebd306d7,Provençal Restaurants,Provençal,Provençal Restaurant,3,13
262,4bf58dd8d48988d10c941735,57558b36e4b065ecebd306da,Savoyard Restaurants,Savoyard,Savoyard Restaurant,3,14
263,4bf58dd8d48988d10c941735,57558b36e4b065ecebd306ba,Southwestern French Restaurants,Southwestern French,Southwestern French Restaurant,3,15
264,4d4b7105d754a06374d81259,4d4ae6fc7a7b7dea34424761,Fried Chicken Joints,Fried Chicken,Fried Chicken Joint,2,40
265,4d4b7105d754a06374d81259,55d25775498e9f6a0816a37a,Friteries,Friterie,Friterie,2,41
266,4d4b7105d754a06374d81259,4bf58dd8d48988d155941735,Gastropubs,Gastropub,Gastropub,2,42
267,4d4b7105d754a06374d81259,4bf58dd8d48988d10d941735,German Restaurants,German,German Restaurant,2,43
268,4bf58dd8d48988d10d941735,56aa371ce4b08b9a8d573583,Apple Wine Pubs,Apple Wine,Apple Wine Pub,3,0
269,4bf58dd8d48988d10d941735,56aa371ce4b08b9a8d573572,Bavarian Restaurants,Bavarian,Bavarian Restaurant,3,1
270,4bf58dd8d48988d10d941735,56aa371ce4b08b9a8d57358e,Bratwurst Joints,Bratwurst,Bratwurst Joint,3,2
271,4bf58dd8d48988d10d941735,56aa371ce4b08b9a8d57358b,Currywurst Joints,Currywurst,Currywurst Joint,3,3
272,4bf58dd8d48988d10d941735,56aa371ce4b08b9a8d573574,Franconian Restaurants,Franconian,Franconian Restaurant,3,4
273,4bf58dd8d48988d10d941735,56aa371ce4b08b9a8d573592,German Pop-Up Restaurants,German Pop-Up Restaurant,German Pop-Up Restaurant,3,5
274,4bf58dd8d48988d10d941735,56aa371ce4b08b9a8d573578,Palatine Restaurants,Palatine,Palatine Restaurant,3,6
275,4bf58dd8d48988d10d941735,56aa371ce4b08b9a8d57357b,Rhenisch Restaurants,Rhenisch,Rhenisch Restaurant,3,7
276,4bf58dd8d48988d10d941735,56aa371ce4b08b9a8d573587,Schnitzel Restaurants,Schnitzel,Schnitzel Restaurant,3,8
277,4bf58dd8d48988d10d941735,56aa371ce4b08b9a8d57357f,Silesian Restaurants,Silesian,Silesian Restaurant,3,9
278,4bf58dd8d48988d10d941735,56aa371ce4b08b9a8d573576,Swabian Restaurants,Swabian,Swabian Restaurant,3,10
279,4d4b7105d754a06374d81259,4c2cd86ed066bed06c3c5209,Gluten-free Restaurants,Gluten-free,Gluten-free Restaurant,2,44
280,4d4b7105d754a06374d81259,4bf58dd8d48988d10e941735,Greek Restaurants,Greek,Greek Restaurant,2,45
281,4bf58dd8d48988d10e941735,53d6c1b0e4b02351e88a83e8,Bougatsa Shops,Bougatsa Shops,Bougatsa Shop,3,0
282,4bf58dd8d48988d10e941735,53d6c1b0e4b02351e88a83e2,Cretan Restaurants,Cretan Restaurants,Cretan Restaurant,3,1
283,4bf58dd8d48988d10e941735,53d6c1b0e4b02351e88a83d8,Fish Tavernas,Fish Tavernas,Fish Taverna,3,2
284,4bf58dd8d48988d10e941735,53d6c1b0e4b02351e88a83d6,Grilled Meat Restaurants,Grilled Meat Restaurants,Grilled Meat Restaurant,3,3
285,4bf58dd8d48988d10e941735,53d6c1b0e4b02351e88a83e6,Kafenia,Kafenia,Kafenio,3,4
286,4bf58dd8d48988d10e941735,53d6c1b0e4b02351e88a83e4,Magirio,Magirio,Magirio,3,5
287,4bf58dd8d48988d10e941735,53d6c1b0e4b02351e88a83da,Meze Restaurants,Meze Restaurants,Meze Restaurant,3,6
288,4bf58dd8d48988d10e941735,53d6c1b0e4b02351e88a83d4,Modern Greek Restaurants,Modern Greek Restaurants,Modern Greek Restaurant,3,7
289,4bf58dd8d48988d10e941735,53d6c1b0e4b02351e88a83dc,Ouzeries,Ouzeries,Ouzeri,3,8
290,4bf58dd8d48988d10e941735,53d6c1b0e4b02351e88a83e0,Patsa Restaurants,Patsa Restaurants,Patsa Restaurant,3,9
291,4bf58dd8d48988d10e941735,52e81612bcbc57f1066b79f3,Souvlaki Shops,Souvlaki,Souvlaki Shop,3,10
292,4bf58dd8d48988d10e941735,53d6c1b0e4b02351e88a83d2,Tavernas,Tavernas,Taverna,3,11
293,4bf58dd8d48988d10e941735,53d6c1b0e4b02351e88a83de,Tsipouro Restaurants,Tsipouro Restaurants,Tsipouro Restaurant,3,12
294,4d4b7105d754a06374d81259,52e81612bcbc57f1066b79ff,Halal Restaurants,Halal,Halal Restaurant,2,46
295,4d4b7105d754a06374d81259,52e81612bcbc57f1066b79fe,Hawaiian Restaurants,Hawaiian,Hawaiian Restaurant,2,47
296,4d4b7105d754a06374d81259,4bf58dd8d48988d16f941735,Hot Dog Joints,Hot Dogs,Hot Dog Joint,2,48
297,4d4b7105d754a06374d81259,52e81612bcbc57f1066b79fa,Hungarian Restaurants,Hungarian,Hungarian Restaurant,2,49
298,4d4b7105d754a06374d81259,4bf58dd8d48988d10f941735,Indian Restaurants,Indian,Indian Restaurant,2,50
299,4bf58dd8d48988d10f941735,54135bf5e4b08f3d2429dfe5,Andhra Restaurants,Andhra,Andhra Restaurant,3,0
300,4bf58dd8d48988d10f941735,54135bf5e4b08f3d2429dff3,Awadhi Restaurants,Awadhi,Awadhi Restaurant,3,1
301,4bf58dd8d48988d10f941735,54135bf5e4b08f3d2429dff5,Bengali Restaurants,Bengali,Bengali Restaurant,3,2
302,4bf58dd8d48988d10f941735,54135bf5e4b08f3d2429dfe2,Chaat Places,Chaat,Chaat Place,3,3
303,4bf58dd8d48988d10f941735,54135bf5e4b08f3d2429dff2,Chettinad Restaurants,Chettinad,Chettinad Restaurant,3,4
304,4bf58dd8d48988d10f941735,54135bf5e4b08f3d2429dfe1,Dhabas,Dhaba,Dhaba,3,5
305,4bf58dd8d48988d10f941735,54135bf5e4b08f3d2429dfe3,Dosa Places,Dosa,Dosa Place,3,6
306,4bf58dd8d48988d10f941735,54135bf5e4b08f3d2429dfe8,Goan Restaurants,Goan,Goan Restaurant,3,7
307,4bf58dd8d48988d10f941735,54135bf5e4b08f3d2429dfe9,Gujarati Restaurants,Gujarati,Gujarati Restaurant,3,8
308,4bf58dd8d48988d10f941735,54135bf5e4b08f3d2429dfe6,Hyderabadi Restaurants,Hyderabadi,Hyderabadi Restaurant,3,9
309,4bf58dd8d48988d10f941735,54135bf5e4b08f3d2429dfdf,Indian Chinese Restaurants,Indian Chinese,Indian Chinese Restaurant,3,10
310,4bf58dd8d48988d10f941735,54135bf5e4b08f3d2429dfe4,Indian Sweet Shops,Indian Sweets,Indian Sweet Shop,3,11
311,4bf58dd8d48988d10f941735,54135bf5e4b08f3d2429dfe7,Irani Cafes,Irani,Irani Cafe,3,12
312,4bf58dd8d48988d10f941735,54135bf5e4b08f3d2429dfea,Jain Restaurants,Jain,Jain Restaurant,3,13
313,4bf58dd8d48988d10f941735,54135bf5e4b08f3d2429dfeb,Karnataka Restaurants,Karnataka,Karnataka Restaurant,3,14
314,4bf58dd8d48988d10f941735,54135bf5e4b08f3d2429dfed,Kerala Restaurants,Kerala,Kerala Restaurant,3,15
315,4bf58dd8d48988d10f941735,54135bf5e4b08f3d2429dfee,Maharashtrian Restaurants,Maharashtrian,Maharashtrian Restaurant,3,16
316,4bf58dd8d48988d10f941735,54135bf5e4b08f3d2429dff4,Mughlai Restaurants,Mughlai,Mughlai Restaurant,3,17
317,4bf58dd8d48988d10f941735,54135bf5e4b08f3d2429dfe0,Multicuisine Indian Restaurants,Multicuisine Indian,Multicuisine Indian Restaurant,3,18
318,4bf58dd8d48988d10f941735,54135bf5e4b08f3d2429dfdd,North Indian Restaurants,North Indian,North Indian Restaurant,3,19
319,4bf58dd8d48988d10f941735,54135bf5e4b08f3d2429dff6,Northeast Indian Restaurants,Northeast Indian,Northeast Indian Restaurant,3,20
320,4bf58dd8d48988d10f941735,54135bf5e4b08f3d2429dfef,Parsi Restaurants,Parsi,Parsi Restaurant,3,21
321,4bf58dd8d48988d10f941735,54135bf5e4b08f3d2429dff0,Punjabi Restaurants,Punjabi,Punjabi Restaurant,3,22
322,4bf58dd8d48988d10f941735,54135bf5e4b08f3d2429dff1,Rajasthani Restaurants,Rajasthani,Rajasthani Restaurant,3,23
323,4bf58dd8d48988d10f941735,54135bf5e4b08f3d2429dfde,South Indian Restaurants,South Indian,South Indian Restaurant,3,24
324,4bf58dd8d48988d10f941735,54135bf5e4b08f3d2429dfec,Udupi Restaurants,Udupi,Udupi Restaurant,3,25
325,4d4b7105d754a06374d81259,52e81612bcbc57f1066b7a06,Irish Pubs,Irish,Irish Pub,2,51
326,4d4b7105d754a06374d81259,4bf58dd8d48988d110941735,Italian Restaurants,Italian,Italian Restaurant,2,52
327,4bf58dd8d48988d110941735,55a5a1ebe4b013909087cbb6,Abruzzo Restaurants,Abruzzo,Abruzzo Restaurant,3,0
328,4bf58dd8d48988d110941735,55a5a1ebe4b013909087cb7c,Agriturismos,Agriturismo,Agriturismo,3,1
329,4bf58dd8d48988d110941735,55a5a1ebe4b013909087cba7,Aosta Restaurants,Aosta,Aosta Restaurant,3,2
330,4bf58dd8d48988d110941735,55a5a1ebe4b013909087cba1,Basilicata Restaurants,Basilicata,Basilicata Restaurant,3,3
331,4bf58dd8d48988d110941735,55a5a1ebe4b013909087cba4,Calabria Restaurants,Calabria,Calabria Restaurant,3,4
332,4bf58dd8d48988d110941735,55a5a1ebe4b013909087cb95,Campanian Restaurants,Campanian,Campanian Restaurant,3,5
333,4bf58dd8d48988d110941735,55a5a1ebe4b013909087cb89,Emilia Restaurants,Emilia,Emilia Restaurant,3,6
334,4bf58dd8d48988d110941735,55a5a1ebe4b013909087cb9b,Friuli Restaurants,Friuli,Friuli Restaurant,3,7
335,4bf58dd8d48988d110941735,55a5a1ebe4b013909087cb98,Ligurian Restaurants,Ligurian,Ligurian Restaurant,3,8
336,4bf58dd8d48988d110941735,55a5a1ebe4b013909087cbbf,Lombard Restaurants,Lombard,Lombard Restaurant,3,9
337,4bf58dd8d48988d110941735,55a5a1ebe4b013909087cb79,Malgas,Malga,Malga,3,10
338,4bf58dd8d48988d110941735,55a5a1ebe4b013909087cbb0,Marche Restaurants,Marche,Marche Restaurant,3,11
339,4bf58dd8d48988d110941735,55a5a1ebe4b013909087cbb3,Molise Restaurants,Molise,Molise Restaurant,3,12
340,4bf58dd8d48988d110941735,55a5a1ebe4b013909087cb74,Piadinerias,Piadineria,Piadineria,3,13
341,4bf58dd8d48988d110941735,55a5a1ebe4b013909087cbaa,Piedmontese Restaurants,Piedmontese,Piedmontese Restaurant,3,14
342,4bf58dd8d48988d110941735,55a5a1ebe4b013909087cb83,Puglia Restaurants,Puglia,Puglia Restaurant,3,15
343,4bf58dd8d48988d110941735,55a5a1ebe4b013909087cb8c,Romagna Restaurants,Romagna,Romagna Restaurant,3,16
344,4bf58dd8d48988d110941735,55a5a1ebe4b013909087cb92,Roman Restaurants,Roman,Roman Restaurant,3,17
345,4bf58dd8d48988d110941735,55a5a1ebe4b013909087cb8f,Sardinian Restaurants,Sardinian,Sardinian Restaurant,3,18
346,4bf58dd8d48988d110941735,55a5a1ebe4b013909087cb86,Sicilian Restaurants,Sicilian,Sicilian Restaurant,3,19
347,4bf58dd8d48988d110941735,55a5a1ebe4b013909087cbb9,South Tyrolean Restaurants,South Tyrolean,South Tyrolean Restaurant,3,20
348,4bf58dd8d48988d110941735,55a5a1ebe4b013909087cb7f,Trattorias/Osterias,Trattoria/Osteria,Trattoria/Osteria,3,21
349,4bf58dd8d48988d110941735,55a5a1ebe4b013909087cbbc,Trentino Restaurants,Trentino,Trentino Restaurant,3,22
350,4bf58dd8d48988d110941735,55a5a1ebe4b013909087cb9e,Tuscan Restaurants,Tuscan,Tuscan Restaurant,3,23
351,4bf58dd8d48988d110941735,55a5a1ebe4b013909087cbc2,Umbrian Restaurants,Umbrian,Umbrian Restaurant,3,24
352,4bf58dd8d48988d110941735,55a5a1ebe4b013909087cbad,Veneto Restaurants,Veneto,Veneto Restaurant,3,25
353,4d4b7105d754a06374d81259,52e81612bcbc57f1066b79fd,Jewish Restaurants,Jewish,Jewish Restaurant,2,53
354,52e81612bcbc57f1066b79fd,52e81612bcbc57f1066b79fc,Kosher Restaurants,Kosher,Kosher Restaurant,3,0
355,4d4b7105d754a06374d81259,4bf58dd8d48988d112941735,Juice Bars,Juice Bar,Juice Bar,2,54
356,4d4b7105d754a06374d81259,5283c7b4e4b094cb91ec88d7,Kebab Restaurants,Kebab,Kebab Restaurant,2,55
357,4d4b7105d754a06374d81259,4bf58dd8d48988d1be941735,Latin American Restaurants,Latin American,Latin American Restaurant,2,56
358,4bf58dd8d48988d1be941735,4bf58dd8d48988d152941735,Arepa Restaurants,Arepas,Arepa Restaurant,3,0
359,4bf58dd8d48988d1be941735,52939a8c3cf9994f4e043a35,Empanada Restaurants,Empanada,Empanada Restaurant,3,1
360,4bf58dd8d48988d1be941735,5745c7ac498e5d0483112fdb,Salvadoran Restaurants,Salvadoran,Salvadoran Restaurant,3,2
361,4bf58dd8d48988d1be941735,4bf58dd8d48988d1cd941735,South American Restaurants,South American,South American Restaurant,3,3
362,4bf58dd8d48988d1cd941735,4bf58dd8d48988d107941735,Argentinian Restaurants,Argentinian,Argentinian Restaurant,4,0
363,4bf58dd8d48988d1cd941735,4bf58dd8d48988d16b941735,Brazilian Restaurants,Brazilian,Brazilian Restaurant,4,1
364,4bf58dd8d48988d16b941735,5294c7523cf9994f4e043a62,Acai Houses,Acai,Acai House,5,0
365,4bf58dd8d48988d16b941735,52939ae13cf9994f4e043a3b,Baiano Restaurants,Baiano,Baiano Restaurant,5,1
366,4bf58dd8d48988d16b941735,52939a9e3cf9994f4e043a36,Central Brazilian Restaurants,Central Brazilian,Central Brazilian Restaurant,5,2
367,4bf58dd8d48988d16b941735,52939a643cf9994f4e043a33,Churrascarias,Churrascaria,Churrascaria,5,3
368,4bf58dd8d48988d16b941735,5294c55c3cf9994f4e043a61,Empada Houses,Empadas,Empada House,5,4
369,4bf58dd8d48988d16b941735,52939af83cf9994f4e043a3d,Goiano Restaurants,Goiano,Goiano Restaurant,5,5
370,4bf58dd8d48988d16b941735,52939aed3cf9994f4e043a3c,Mineiro Restaurants,Mineiro,Mineiro Restaurant,5,6
371,4bf58dd8d48988d16b941735,52939aae3cf9994f4e043a37,Northeastern Brazilian Restaurants,Northeastern Brazilian,Northeastern Brazilian Restaurant,5,7
372,4bf58dd8d48988d16b941735,52939ab93cf9994f4e043a38,Northern Brazilian Restaurants,Northern Brazilian,Northern Brazilian Restaurant,5,8
373,4bf58dd8d48988d16b941735,5294cbda3cf9994f4e043a63,Pastelarias,Pastelaria,Pastelaria,5,9
374,4bf58dd8d48988d16b941735,52939ac53cf9994f4e043a39,Southeastern Brazilian Restaurants,Southeastern Brazilian,Southeastern Brazilian Restaurant,5,10
375,4bf58dd8d48988d16b941735,52939ad03cf9994f4e043a3a,Southern Brazilian Restaurants,Southern Brazilian,Southern Brazilian Restaurant,5,11
376,4bf58dd8d48988d16b941735,52939a7d3cf9994f4e043a34,Tapiocarias,Tapiocaria,Tapiocaria,5,12
377,4bf58dd8d48988d1cd941735,4eb1bfa43b7b52c0e1adc2e8,Peruvian Restaurants,Peruvian,Peruvian Restaurant,4,2
378,4bf58dd8d48988d1cd941735,56aa371be4b08b9a8d573558,Venezuelan Restaurants,Venezuelan,Venezuelan Restaurant,4,3
379,4d4b7105d754a06374d81259,4bf58dd8d48988d1bf941735,Mac & Cheese Joints,Mac & Cheese,Mac & Cheese Joint,2,57
380,4d4b7105d754a06374d81259,4bf58dd8d48988d1c0941735,Mediterranean Restaurants,Mediterranean,Mediterranean Restaurant,2,58
381,4bf58dd8d48988d1c0941735,4bf58dd8d48988d1c3941735,Moroccan Restaurants,Moroccan,Moroccan Restaurant,3,0
382,4d4b7105d754a06374d81259,4bf58dd8d48988d1c1941735,Mexican Restaurants,Mexican,Mexican Restaurant,2,59
383,4bf58dd8d48988d1c1941735,4bf58dd8d48988d153941735,Burrito Places,Burritos,Burrito Place,3,0
384,4bf58dd8d48988d1c1941735,4bf58dd8d48988d151941735,Taco Places,Tacos,Taco Place,3,1
385,4bf58dd8d48988d1c1941735,56aa371ae4b08b9a8d5734ba,Tex-Mex Restaurants,Tex-Mex,Tex-Mex Restaurant,3,2
386,4bf58dd8d48988d1c1941735,5744ccdfe4b0c0459246b4d3,Yucatecan Restaurants,Yucatecan,Yucatecan Restaurant,3,3
387,4d4b7105d754a06374d81259,4bf58dd8d48988d115941735,Middle Eastern Restaurants,Middle Eastern,Middle Eastern Restaurant,2,60
388,4bf58dd8d48988d115941735,56aa371be4b08b9a8d573529,Israeli Restaurants,Israeli,Israeli Restaurant,3,0
389,4bf58dd8d48988d115941735,5744ccdfe4b0c0459246b4ca,Kurdish Restaurants,Kurdish,Kurdish Restaurant,3,1
390,4bf58dd8d48988d115941735,52e81612bcbc57f1066b79f7,Persian Restaurants,Persian,Persian Restaurant,3,2
391,52e81612bcbc57f1066b79f7,5744ccdfe4b0c0459246b4a8,Tabbakhis,Tabbakhi,Tabbakhi,4,0
392,4d4b7105d754a06374d81259,52e81612bcbc57f1066b79f9,Modern European Restaurants,Modern European,Modern European Restaurant,2,61
393,4d4b7105d754a06374d81259,4bf58dd8d48988d1c2941735,Molecular Gastronomy Restaurants,Molecular Gastronomy,Molecular Gastronomy Restaurant,2,62
394,4d4b7105d754a06374d81259,52e81612bcbc57f1066b79f8,Pakistani Restaurants,Pakistani,Pakistani Restaurant,2,63
395,4d4b7105d754a06374d81259,56aa371be4b08b9a8d573508,Pet Cafés,Pet Café,Pet Café,2,64
396,4d4b7105d754a06374d81259,4bf58dd8d48988d1ca941735,Pizza Places,Pizza,Pizza Place,2,65
397,4d4b7105d754a06374d81259,52e81612bcbc57f1066b7a04,Polish Restaurants,Polish,Polish Restaurant,2,66
398,4d4b7105d754a06374d81259,4def73e84765ae376e57713a,Portuguese Restaurants,Portuguese,Portuguese Restaurant,2,67
399,4d4b7105d754a06374d81259,56aa371be4b08b9a8d5734c7,Poutine Places,Poutine Place,Poutine Place,2,68
400,4d4b7105d754a06374d81259,4bf58dd8d48988d1c4941735,Restaurants,Restaurant,Restaurant,2,69
401,4d4b7105d754a06374d81259,5293a7563cf9994f4e043a44,Russian Restaurants,Russian,Russian Restaurant,2,70
402,5293a7563cf9994f4e043a44,52e928d0bcbc57f1066b7e9d,Blini Houses,Blini,Blini House,3,0
403,5293a7563cf9994f4e043a44,52e928d0bcbc57f1066b7e9c,Pelmeni Houses,Pelmeni,Pelmeni House,3,1
404,4d4b7105d754a06374d81259,4bf58dd8d48988d1bd941735,Salad Places,Salad,Salad Place,2,71
405,4d4b7105d754a06374d81259,4bf58dd8d48988d1c5941735,Sandwich Places,Sandwiches,Sandwich Place,2,72
406,4d4b7105d754a06374d81259,4bf58dd8d48988d1c6941735,Scandinavian Restaurants,Scandinavian,Scandinavian Restaurant,2,73
407,4d4b7105d754a06374d81259,5744ccdde4b0c0459246b4a3,Scottish Restaurants,Scottish,Scottish Restaurant,2,74
408,4d4b7105d754a06374d81259,4bf58dd8d48988d1ce941735,Seafood Restaurants,Seafood,Seafood Restaurant,2,75
409,4d4b7105d754a06374d81259,56aa371be4b08b9a8d57355a,Slovak Restaurants,Slovak,Slovak Restaurant,2,76
410,4d4b7105d754a06374d81259,4bf58dd8d48988d1c7941735,Snack Places,Snacks,Snack Place,2,77
411,4d4b7105d754a06374d81259,4bf58dd8d48988d1dd931735,Soup Places,Soup,Soup Place,2,78
412,4d4b7105d754a06374d81259,4bf58dd8d48988d14f941735,Southern / Soul Food Restaurants,Southern / Soul,Southern / Soul Food Restaurant,2,79
413,4d4b7105d754a06374d81259,4bf58dd8d48988d150941735,Spanish Restaurants,Spanish,Spanish Restaurant,2,80
414,4bf58dd8d48988d150941735,4bf58dd8d48988d14d941735,Paella Restaurants,Paella,Paella Restaurant,3,0
415,4bf58dd8d48988d150941735,4bf58dd8d48988d1db931735,Tapas Restaurants,Tapas,Tapas Restaurant,3,1
416,4d4b7105d754a06374d81259,5413605de4b0ae91d18581a9,Sri Lankan Restaurants,Sri Lankan,Sri Lankan Restaurant,2,81
417,4d4b7105d754a06374d81259,4bf58dd8d48988d1cc941735,Steakhouses,Steakhouse,Steakhouse,2,82
418,4d4b7105d754a06374d81259,4bf58dd8d48988d158941735,Swiss Restaurants,Swiss,Swiss Restaurant,2,83
419,4d4b7105d754a06374d81259,4bf58dd8d48988d1dc931735,Tea Rooms,Tea Room,Tea Room,2,84
420,4d4b7105d754a06374d81259,56aa371be4b08b9a8d573538,Theme Restaurants,Theme Restaurant,Theme Restaurant,2,85
421,4d4b7105d754a06374d81259,57558b36e4b065ecebd306dd,Truck Stops,Truck Stop,Truck Stop,2,86
422,4d4b7105d754a06374d81259,4f04af1f2fb6e1c99f3db0bb,Turkish Restaurants,Turkish,Turkish Restaurant,2,87
423,4f04af1f2fb6e1c99f3db0bb,530faca9bcbc57f1066bc2f3,Borek Places,Borek,Borek Place,3,0
424,4f04af1f2fb6e1c99f3db0bb,530faca9bcbc57f1066bc2f4,Cigkofte Places,Cigkofte,Cigkofte Place,3,1
425,4f04af1f2fb6e1c99f3db0bb,5283c7b4e4b094cb91ec88d8,Doner Restaurants,Doner,Doner Restaurant,3,2
426,4f04af1f2fb6e1c99f3db0bb,5283c7b4e4b094cb91ec88d9,Gozleme Places,Gozleme,Gozleme Place,3,3
427,4f04af1f2fb6e1c99f3db0bb,5283c7b4e4b094cb91ec88db,Kofte Places,Kofte,Kofte Place,3,4
428,4f04af1f2fb6e1c99f3db0bb,5283c7b4e4b094cb91ec88d6,Kokoreç Restaurants,Kokoreç,Kokoreç Restaurant,3,5
429,4f04af1f2fb6e1c99f3db0bb,56aa371be4b08b9a8d573535,Kumpir Restaurants,Kumpir,Kumpir Restaurant,3,6
430,4f04af1f2fb6e1c99f3db0bb,56aa371be4b08b9a8d5734bd,Kumru Restaurants,Kumru,Kumru Restaurant,3,7
431,4f04af1f2fb6e1c99f3db0bb,5283c7b4e4b094cb91ec88d5,Manti Places,Manti,Manti Place,3,8
432,4f04af1f2fb6e1c99f3db0bb,5283c7b4e4b094cb91ec88da,Meyhanes,Meyhane,Meyhane,3,9
433,4f04af1f2fb6e1c99f3db0bb,530faca9bcbc57f1066bc2f2,Pide Places,Pide,Pide Place,3,10
434,4f04af1f2fb6e1c99f3db0bb,56aa371be4b08b9a8d5734bf,Tantuni Restaurants,Tantuni,Tantuni Restaurant,3,11
435,4f04af1f2fb6e1c99f3db0bb,56aa371be4b08b9a8d5734c1,Turkish Coffeehouses,Turkish Coffeehouse,Turkish Coffeehouse,3,12
436,4f04af1f2fb6e1c99f3db0bb,5283c7b4e4b094cb91ec88d4,Turkish Home Cooking Restaurants,Turkish Home Cooking,Turkish Home Cooking Restaurant,3,13
437,4d4b7105d754a06374d81259,52e928d0bcbc57f1066b7e96,Ukrainian Restaurants,Ukrainian,Ukrainian Restaurant,2,88
438,52e928d0bcbc57f1066b7e96,52e928d0bcbc57f1066b7e9a,Varenyky Restaurants,Varenyky,Varenyky restaurant,3,0
439,52e928d0bcbc57f1066b7e96,52e928d0bcbc57f1066b7e9b,West-Ukrainian Restaurants,West-Ukrainian,West-Ukrainian Restaurant,3,1
440,4d4b7105d754a06374d81259,4bf58dd8d48988d1d3941735,Vegetarian / Vegan Restaurants,Vegetarian / Vegan,Vegetarian / Vegan Restaurant,2,89
441,4d4b7105d754a06374d81259,4bf58dd8d48988d14c941735,Wings Joints,Wings,Wings Joint,2,90
442,root,4d4b7105d754a06376d81259,Nightlife Spots,Nightlife,Nightlife Spot,1,4
443,4d4b7105d754a06376d81259,4bf58dd8d48988d116941735,Bars,Bar,Bar,2,0
444,4bf58dd8d48988d116941735,52e81612bcbc57f1066b7a0d,Beach Bars,Beach Bar,Beach Bar,3,0
