,index_seg,cycle_lane,is_shared,cycle_way,side_walk,bikable
2892,23630,,0,,right,
2893,23631,,0,,both,
2894,23632,,0,,right,
2895,23634,,0,,right,
2896,23639,both,0,,both,
2897,23641,both,0,,,
2898,23642,both,0,,,
2899,23643,both,0,,,
2900,23656,,0,,right,
2901,23657,,0,,right,
2902,23667,both,0,,both,
2903,23670,both,0,,,
2904,23674,both,0,,both,
2905,23681,both,0,,both,
2906,23684,both,0,,both,
2907,23686,both,0,,both,
2908,23690,,0,,both,yes
2909,23691,,0,,both,yes
2910,23697,one,0,,both,
2911,23698,one,0,,both,
2912,23699,one,0,,both,
2913,23700,one,0,,,
2914,23701,one,0,,,
2915,23706,,0,,both,
2916,23707,one,0,,both,
2917,23708,one,0,,both,
2918,23715,,0,,both,
2919,23788,,0,,both,
2920,23789,,0,,both,
2921,23790,,0,,both,
2922,23791,one,0,,both,
2923,23796,,0,,both,no
2924,23797,,0,,both,no
2925,23799,one,0,,both,
2926,23803,one,0,,both,
2927,23805,,0,,both,no
2928,23806,,0,,,no
2929,23807,,0,,,no
2930,23809,one,0,,both,
2931,23810,,0,,both,
2932,23811,,0,,both,
2933,23813,,0,,both,
2934,23856,both,0,,,
2935,23865,,0,,both,
2936,23887,,0,,both,
2937,23888,,0,,both,
2938,23889,,0,,both,
2939,23890,,0,,both,
2940,23891,,0,,both,
2941,23892,one,0,,both,
2942,23893,,0,,both,
2943,23895,,0,,,yes
2944,23897,,0,,both,
2945,23898,one,0,,both,
2946,23899,,0,,both,
2947,23900,one,0,,both,
2948,23901,,0,,both,yes
2949,23902,,0,,both,yes
2950,23903,both,0,,both,
2951,23904,,0,,both,
2952,23906,one,0,,,yes
2953,23908,,0,,both,
2954,23909,,0,,both,
2955,23910,,0,,both,
2956,23952,both,0,,,
2957,23953,both,0,,,
2958,23983,,0,,both,
2959,23986,,0,,both,
2960,23987,,0,,both,
2961,23989,,0,,,no
2962,23991,,0,,both,
2963,23992,,0,,both,
2964,23997,,0,,both,
2965,23998,,0,,,no
2966,24000,,0,,,no
2967,24054,both,0,,,
2968,24055,both,0,,,
2969,24082,,0,,,yes
2970,24083,,0,,,yes
2971,24098,both,0,,,
2972,24101,both,0,,,
2973,24104,both,0,,,
2974,24128,both,0,,,
2975,24129,both,0,,,
2976,24133,both,0,,,
2977,24138,both,0,,,
2978,24177,both,0,,,
2979,24181,both,0,,,
2980,24187,both,0,both,both,
2981,24189,both,0,,,
2982,24190,both,0,,,
2983,24192,both,0,,,
2984,24193,both,0,,,
2985,24198,,0,,both,
2986,24200,,0,,both,yes
2987,24216,,0,,both,
2988,24219,,0,,both,
2989,24222,,0,,both,
2990,24238,,0,,,no
2991,24243,,0,,,no
2992,24274,,0,,,yes
2993,24275,,0,,both,
2994,24278,,0,,both,
2995,24279,,0,,,yes
2996,24280,,0,,both,no
2997,24281,,0,,,yes
2998,24282,,0,,both,
2999,24283,,0,,both,
3000,24284,,0,,both,
3001,24285,,0,,both,
3002,24287,,0,,both,
3003,24288,,0,,both,
3004,24289,,0,,both,
3005,24290,,0,,both,
3006,24291,,0,,both,
3007,24292,,0,,both,
3008,24294,,0,,both,
3009,24295,,0,,,yes
3010,24296,,0,,,yes
3011,24312,,0,,both,
3012,24324,,0,,,no
3013,24335,both,0,,,
3014,24338,both,0,,,
3015,24341,both,0,,,
3016,24373,,0,,,yes
3017,24374,,0,,,yes
3018,24375,,0,,both,
3019,24383,,0,,both,
3020,24384,,0,,both,yes
3021,24385,,0,,both,
3022,24386,one,0,,,no
3023,24387,one,0,,,no
3024,24388,both,0,,,no
3025,24389,,0,,both,
3026,24390,,0,,both,
3027,24391,one,0,,both,no
3028,24392,one,0,,both,no
3029,24393,,0,,both,no
3030,24394,both,0,,both,no
3031,24396,,0,,both,
3032,24402,both,0,,,
3033,24406,both,0,,,
3034,24407,both,0,,,
3035,24421,both,0,,,
3036,24427,both,0,,,
3037,24437,both,0,,,
3038,24443,both,0,,,
3039,24472,,0,,both,
3040,24473,,0,,both,
3041,24474,,0,,both,
3042,24475,,0,,both,
3043,24476,,0,,both,
3044,24477,,0,,both,
3045,24478,,0,,both,
3046,24481,,0,,,no
3047,24484,,0,,,no
3048,24485,,0,,,no
3049,24489,one,1,,,
3050,24490,one,1,,,
3051,24492,one,1,,,
3052,24495,,0,,,yes
3053,24501,both,0,,,
3054,24504,both,0,,,
3055,24506,both,0,,,
3056,24508,both,0,,,
3057,24522,,0,,both,
3058,24527,both,0,,,
3059,24532,both,0,,,
3060,24537,both,0,,,
3061,24543,both,0,,,
3062,24552,both,0,,,
3063,24553,both,0,,,
3064,24574,,0,,,yes
3065,24576,,0,,,yes
3066,24580,,0,,,yes
3067,24581,,0,,,yes
3068,24586,one,1,,,
3069,24587,one,1,,,
3070,24589,one,1,,,
3071,24590,one,1,,,
3072,24591,one,1,,,
3073,24594,one,1,,,
3074,24600,,0,,right,
3075,24601,,0,,right,
3076,24667,,0,,,no
3077,24668,,0,,both,no
3078,24669,one,0,,,no
3079,24735,both,0,,,
3080,24751,one,0,,,
3081,24752,,0,,both,no
3082,24753,,0,,both,
3083,24754,,0,,both,
3084,24755,,0,,both,
3085,24756,,0,,both,no
3086,24757,,0,,both,no
3087,24758,,0,,both,
3088,24759,,0,,both,
3089,24761,,0,,both,
3090,24764,,0,,both,no
3091,24765,,0,,both,no
3092,24767,,0,,,yes
3093,24768,,0,,,yes
3094,24775,,0,,both,yes
3095,24778,,0,,,yes
3096,24779,,0,,,yes
3097,24784,both,0,,,
3098,24786,both,0,,,
3099,24787,both,0,,,
3100,24789,both,0,,,
3101,24790,both,0,,,
3102,24792,both,0,,,
3103,24849,one,0,,,
3104,24850,one,0,,,
3105,24858,,0,,,yes
3106,24861,,0,,both,
3107,24862,,0,,,yes
3108,24863,,0,,both,
3109,24864,,0,,,yes
3110,24865,one,0,,,
3111,24866,,0,,,yes
3112,24867,,0,,both,
3113,24868,one,0,,,
3114,24869,one,0,,,
3115,24950,,0,,both,
3116,24951,,0,,both,
3117,24953,,0,,both,
3118,24954,,0,,both,
3119,24955,,0,,both,
3120,24956,,0,,both,
3121,24957,,0,,both,
3122,24958,,0,,both,
3123,24959,,0,,both,
3124,24961,,0,,both,
3125,24962,,0,,both,
3126,24963,,0,,both,no
3127,24964,one,0,,both,no
3128,24965,,0,,both,
3129,24969,,0,,both,
3130,24970,,0,,both,
3131,24971,,0,,both,
3132,24972,,0,,both,
3133,24973,,0,,both,
3134,25006,both,0,,,
3135,25012,both,0,,,
3136,25035,both,0,,,
3137,25036,both,0,,,
3138,25040,both,0,,,
3139,25044,both,0,,,
3140,25048,,0,,both,
3141,25049,,0,,both,
3142,25050,both,0,,,yes
3143,25052,,0,,both,
3144,25053,,0,,both,
3145,25054,,0,,both,
3146,25055,,0,,both,
3147,25056,,0,,both,
3148,25058,,0,,both,
3149,25059,,0,,both,
3150,25060,,0,,,yes
3151,25061,one,0,,,no
3152,25062,one,0,,,no
3153,25063,,0,,both,
3154,25064,,0,,both,no
3155,25065,,0,,,yes
3156,25066,,0,,both,yes
3157,25067,,0,,both,
3158,25068,one,0,,,
3159,25070,one,0,,,
3160,25071,,0,,both,
3161,25087,,0,both,,
3162,25091,,0,,,no
3163,25111,both,0,,,
3164,25118,both,0,,,
3165,25143,,0,,both,
3166,25144,,0,,both,
3167,25149,,0,,both,
3168,25150,,0,,both,
3169,25151,,0,,both,
3170,25152,,0,,,yes
3171,25154,,0,,,yes
3172,25159,,0,,,yes
3173,25162,right,0,,both,
3174,25163,right,0,,both,
3175,25232,both,0,,both,
3176,25233,both,0,,both,
3177,25236,both,0,,both,
3178,25239,both,0,,both,
3179,25244,both,0,,,
3180,25246,both,0,,,
3181,25282,one,1,,,
3182,25387,one,1,,,
3183,25529,both,0,,,
3184,25530,both,0,,,
3185,25547,both,0,,,
3186,25581,one,0,,,
3187,25582,both,0,,,
3188,25583,both,0,,,
3189,25597,,0,,both,
3190,25598,,0,,both,
3191,25605,,0,,both,
3192,25606,both,0,,,
3193,25607,,0,,both,
3194,25608,,0,,both,
3195,25611,both,0,,,
3196,25634,both,0,,,
3197,25637,both,0,,,
3198,25721,both,0,,,
3199,25789,,0,,,yes
3200,25790,,0,,,yes
3201,25791,,0,,,no
3202,25792,,0,,,no
3203,25794,,0,,,no
3204,25796,,0,,,no
3205,25865,,0,,both,
3206,25873,both,0,,,
3207,25894,,0,,right,
3208,25895,,0,,both,
3209,25897,both,0,,,
3210,25900,both,0,,,
3211,25901,,0,,both,
3212,25906,,0,,both,
3213,25915,,0,,,yes
3214,25917,,0,,,yes
3215,25918,,0,,,yes
3216,25994,,0,,,yes
3217,25995,,0,,,yes
3218,25998,,0,,,no
3219,25999,,0,,,no
3220,26000,,0,,,no
3221,26001,,0,,,no
3222,26002,,0,,,no
3223,26003,,0,,,no
3224,26004,,0,,,no
3225,26005,,0,,,no
3226,26007,,0,,,no
3227,26021,,0,,,yes
3228,26022,,0,,,yes
3229,26023,,0,,,yes
3230,26026,,0,,,yes
3231,26027,,0,,,yes
3232,26029,,0,,,yes
3233,26040,one,1,,,
3234,26042,one,1,,,
3235,26049,one,1,,,
3236,26053,one,1,,,
3237,26085,both,0,,,
3238,26092,both,0,,,
3239,26108,,0,,both,
3240,26145,one,1,,,
3241,26146,one,1,,,
3242,26194,,0,,,yes
3243,26196,,0,,,yes
3244,26198,,0,,,yes
3245,26199,,0,,,yes
3246,26200,,0,,,yes
3247,26203,,0,,,yes
3248,26204,one,1,,,yes
3249,26207,one,1,,,yes
3250,26208,one,1,,,yes
3251,26209,one,1,,,
3252,26274,both,0,,,
3253,26275,both,0,,,
3254,26452,both,0,,,
3255,26453,both,0,,,
3256,26458,both,0,,,
3257,26466,both,1,,,
3258,26467,one,1,,,
3259,26471,both,1,,,yes
3260,26472,one,1,,,yes
3261,26474,both,1,,,
3262,26475,one,1,,,
3263,26539,both,0,,,
3264,26543,both,0,,,
3265,26552,both,0,,,
3266,26572,,0,both,,
3267,26573,one,1,,,yes
3268,26574,,0,,,yes
3269,26575,,0,,,yes
3270,26576,,0,,,yes
3271,26579,,0,both,,
3272,26580,,0,,,yes
3273,26678,,0,both,,
3274,26757,,0,both,,
3275,26759,both,1,,,
3276,26761,,0,both,,
3277,26765,both,0,,,
3278,26766,both,0,,,
3279,26773,both,0,,,
3280,26775,both,0,,,
3281,26803,both,0,,,
3282,26817,both,0,,,
3283,26858,both,0,,both,
3284,26859,,0,,both,
3285,26876,,0,,both,
3286,26956,both,0,,both,
3287,26964,,0,,,no
3288,26969,both,0,,,
3289,26971,both,0,,,
3290,26973,both,0,,,
3291,27007,both,0,,,
3292,27008,both,0,,,
3293,27015,both,0,,,
3294,27060,one,0,,,
3295,27061,one,0,,,
3296,27063,one,0,,,
3297,27099,both,1,,,
3298,27102,both,0,,,
3299,27103,both,0,,,
3300,27150,both,0,,both,
3301,27158,both,0,,,
3302,27159,both,0,,,
3303,27168,both,0,,both,
3304,27169,both,0,,both,
3305,27175,one,1,both,,
3306,27176,one,1,both,,
3307,27207,both,0,,,
3308,27238,both,0,,both,
3309,27244,both,0,,both,
3310,27246,both,0,,both,
3311,27249,both,0,,both,
3312,27260,both,0,,,
3313,27263,one,0,,,
3314,27264,one,0,,,
3315,27275,one,1,,,
3316,27315,both,0,,,
3317,27316,both,0,,,
3318,27330,,0,,both,
3319,27333,,0,,both,
3320,27335,,0,,both,
3321,27336,,0,,both,
3322,27341,,0,,both,
3323,27342,both,0,,both,
3324,27343,,0,,both,
3325,27344,,0,,both,
3326,27348,both,0,,both,
3327,27351,,0,,both,
3328,27352,,0,,both,
3329,27397,one,1,both,,
3330,27401,one,1,both,,
3331,27430,,0,,both,
3332,27433,,0,,both,
3333,27435,,0,,both,
3334,27437,,0,,both,
3335,27451,,0,,both,
3336,27452,,0,,both,
3337,27486,both,1,,,
3338,27487,both,1,,,
3339,27490,both,1,,,
3340,27491,both,1,,,
3341,27501,both,0,,,
3342,27502,both,0,,,
3343,27503,both,0,,,
3344,27516,both,0,,,
3345,27518,both,0,,,
3346,27528,both,0,,,
3347,27529,one,0,,,
3348,27536,both,0,,both,
3349,27543,,0,,both,
3350,27551,both,0,,both,
3351,27552,both,0,,both,
3352,27554,both,0,,both,
3353,27594,both,1,,,
3354,27595,both,1,,,
3355,27646,both,0,,both,
3356,27689,both,0,,,
3357,27691,both,0,,both,
3358,27692,both,0,,both,
3359,27695,,0,,both,
3360,27742,,0,,right,
3361,27791,,0,,both,
3362,27811,both,0,,both,
3363,27824,both,1,,,
3364,27841,,0,,both,
3365,27844,,0,,both,
3366,27845,,0,,both,
3367,27890,,0,,both,
3368,27908,,0,,both,
3369,27909,,0,,both,
3370,27917,both,1,,,
3371,27918,both,1,,,
3372,27941,,0,,both,
3373,27944,,0,,both,
3374,28023,one,0,,,
3375,28041,,0,,both,
3376,28049,both,0,,,
3377,28050,both,0,,,
3378,28051,,0,,both,
3379,28052,both,0,,,
3380,28055,,0,,right,
3381,28057,,0,,both,
3382,28060,,0,,right,
3383,28061,,0,,right,
3384,28062,,0,,right,
3385,28063,,0,,right,
3386,28141,,0,,right,
3387,28142,,0,,both,
3388,28143,,0,,right,
3389,28144,,0,,right,
3390,28146,one,0,,,
3391,28255,one,0,,,
3392,28300,both,0,,,
3393,28307,,0,,,yes
3394,28309,both,0,,,
3395,28312,both,0,,,
3396,28315,both,0,,,
3397,28335,,0,,right,
3398,28416,both,0,,,
3399,28417,both,0,,,
3400,28418,both,0,,,
3401,28423,both,0,,,
3402,28424,both,0,,,
3403,28442,both,0,,,
3404,28460,both,0,,,
3405,28463,,0,both,,
3406,28464,,0,both,,
3407,28514,both,0,,,
3408,28522,both,0,,,
3409,28538,both,0,,,
3410,28541,,0,,,no
3411,28542,,0,,,no
3412,28555,both,0,,,
3413,28557,both,0,,,
3414,28558,both,0,,,
3415,28588,both,0,,,
3416,28602,both,0,,,
3417,28603,both,0,,,
3418,28605,both,0,,,
3419,28607,both,0,,,
3420,28608,both,0,,both,
3421,28613,both,0,,,
3422,28625,both,0,,both,
3423,28626,,0,,both,
3424,28628,both,0,,,
3425,28633,both,0,,both,
3426,28634,both,0,,both,
3427,28656,both,0,,,
3428,28657,both,0,,,
3429,28691,both,0,,,
3430,28729,both,0,,,
3431,28730,both,0,,,
3432,28731,both,0,,,
3433,28742,both,0,,,
3434,28743,both,0,,,
3435,28744,both,0,,,
3436,28745,both,0,,,
3437,28747,,0,both,left,
3438,28748,,0,,both,
3439,28749,,0,,both,
3440,28750,,0,,both,
3441,28751,,0,,both,
3442,28752,,0,,both,
3443,28753,,0,,both,
3444,28754,,0,,both,
3445,28755,,0,,both,
3446,28756,,0,,both,
3447,28757,,0,,both,
3448,28759,,0,both,both,
3449,28760,,0,,both,
3450,28762,,0,,both,
3451,28763,,0,,both,
3452,28770,both,0,,both,
3453,28799,,0,,both,
3454,28801,both,0,,both,
3455,28807,,0,,both,
3456,28812,right,0,,,
3457,28823,both,0,,both,
3458,28824,both,0,,both,
3459,28829,,0,,both,
3460,28839,,0,,both,
3461,28840,,0,,both,
3462,28849,both,0,,,
3463,28896,,0,both,,
3464,28905,,0,,both,
3465,28906,,0,,,yes
3466,28907,,0,,both,
3467,28908,both,0,,both,
3468,28909,both,0,,both,
3469,28910,,0,,,yes
3470,28914,both,0,,both,
3471,28917,,0,,both,
3472,28918,,0,,both,
3473,28919,,0,,both,
3474,28922,,0,,both,
3475,28928,,0,,both,
3476,28930,,0,,both,
3477,28932,,0,,both,
3478,28934,,0,,both,
3479,28935,,0,,both,
3480,28938,,0,,both,
3481,28940,,0,,both,
3482,28947,both,0,,,
3483,28949,both,0,,,
3484,28950,both,0,,,
3485,28960,both,0,,,
3486,28966,both,0,,,
3487,28968,both,0,,both,
3488,28979,both,0,,both,
3489,28985,both,0,,both,
3490,28988,both,0,,both,
3491,28995,both,0,,both,
3492,29006,both,0,,both,
3493,29007,both,0,,both,
3494,29008,both,0,,,
3495,29009,both,0,,,
3496,29018,,0,,,yes
3497,29027,,0,,both,
3498,29029,,0,,both,
3499,29033,,0,,both,
3500,29034,,0,,both,
3501,29040,both,0,,both,
3502,29046,,0,,both,
3503,29048,one,0,,,
3504,29049,one,0,,,
3505,29050,one,0,,,
3506,29051,one,0,,,
3507,29052,,0,,both,
3508,29053,one,0,,,
3509,29054,one,0,,,
3510,29055,one,0,,,
3511,29056,one,0,,,
3512,29057,one,0,,,
3513,29060,one,0,,,
3514,29061,one,0,,,
3515,29062,one,0,,,
3516,29063,one,0,,,
3517,29064,one,0,,,
3518,29065,,0,,both,
3519,29066,one,0,,,
3520,29067,one,0,,,
3521,29069,,0,,both,
3522,29095,both,0,,,
3523,29102,both,0,,both,
3524,29103,,0,,both,
3525,29105,right,0,,,
3526,29107,right,0,,,
3527,29109,both,0,,both,
3528,29113,both,0,,both,
3529,29119,,0,,both,
3530,29120,,0,,both,
3531,29121,,0,,both,
3532,29125,,0,,both,
3533,29126,,0,,both,
3534,29127,,0,,both,
3535,29128,,0,,both,
3536,29130,both,0,,both,
3537,29132,both,0,,both,
3538,29133,,0,,both,
3539,29134,both,0,,both,
3540,29136,both,0,,both,
3541,29137,both,0,,both,
3542,29139,both,0,,both,
3543,29140,,0,,both,
3544,29146,,0,,both,
3545,29147,,0,,both,
3546,29172,both,0,,,
3547,29183,both,0,,,
3548,29188,both,0,,,
3549,29189,both,0,,,
3550,29190,both,0,,,
3551,29198,both,0,,,
3552,29199,,0,,both,
3553,29202,both,0,,both,
3554,29203,,0,,both,
3555,29206,,0,,both,
3556,29207,,0,,both,
3557,29208,,0,,both,
3558,29210,,0,,both,
3559,29211,,0,,both,
3560,29213,right,0,,,
3561,29215,one,0,,both,
3562,29216,one,0,,both,
3563,29219,one,0,,both,
3564,29221,one,0,,both,
3565,29222,both,0,,both,
3566,29227,both,0,,both,
3567,29228,,0,,both,
3568,29233,,0,,both,
3569,29238,,0,both,left,
3570,29240,,0,both,left,
3571,29241,both,0,,both,
3572,29242,both,0,,both,
3573,29243,,0,,both,
3574,29244,,0,,both,
3575,29245,both,0,,both,
3576,29247,both,0,,both,
3577,29248,,0,,both,
3578,29249,,0,,both,
3579,29277,both,0,,,
3580,29280,both,0,,,
3581,29281,both,0,,,
3582,29302,,0,,both,
3583,29304,both,0,,both,
3584,29305,one,0,,both,
3585,29309,one,0,,both,
3586,29310,both,0,,both,
3587,29311,one,0,,both,
3588,29313,one,0,,both,
3589,29314,,0,,both,
3590,29315,,0,,both,
3591,29316,,0,,both,
3592,29317,one,0,,both,
3593,29321,both,0,,both,
3594,29327,,0,,both,
3595,29328,,0,,both,
3596,29331,,0,,both,
3597,29333,,0,,both,
3598,29335,,0,,both,
3599,29336,both,0,,both,
3600,29338,,0,,,yes
3601,29345,one,0,,,
3602,29347,,0,,both,
3603,29378,both,0,,both,
3604,29379,both,0,,both,
3605,29382,both,0,,both,
3606,29390,both,0,,,
3607,29391,both,0,,,
3608,29392,both,0,,,
3609,29393,both,0,,,
3610,29394,both,0,,,
3611,29395,both,0,,,
3612,29400,both,0,,,
3613,29404,both,0,,,
3614,29405,both,0,,,
3615,29429,both,0,,,
3616,29430,both,0,,,
3617,29431,,0,,both,
3618,29433,,0,,both,
3619,29435,both,0,,,
3620,29436,both,0,,,
3621,29439,,0,,both,
3622,29440,both,0,,,
3623,29441,both,0,,,
3624,29442,both,0,,,
3625,29443,both,0,,,
3626,29444,both,0,,,
3627,29445,both,0,,,
3628,29460,both,0,,both,
3629,29481,both,0,,,
3630,29504,both,0,,,
3631,29506,both,0,,,
3632,29509,both,0,,,
3633,29513,both,0,,,
3634,29514,both,0,,,
3635,29519,both,0,,,
3636,29541,both,0,,,
3637,29558,both,0,,both,
3638,29560,both,0,,both,
3639,29581,both,0,,,
3640,29585,both,0,,,
3641,29587,both,0,,,
3642,29591,both,0,,,
3643,29605,both,0,,,
3644,29607,both,0,,,
3645,29609,both,0,,,
3646,29613,both,0,,,
3647,29636,,0,,both,
3648,29637,,0,,both,
3649,29638,,0,,both,
3650,29654,both,0,,both,
3651,29656,both,0,,both,
3652,29692,both,0,,,
3653,29693,both,0,,,
3654,29695,both,0,,,
3655,29697,both,0,,,
3656,29698,both,0,,,
3657,29700,both,0,,,
3658,29701,both,0,,,
3659,29710,both,0,,,
3660,29711,both,0,,,
3661,29713,both,0,,,
3662,29714,both,0,,,
3663,29716,both,0,,,
3664,29732,,0,,both,
3665,29775,both,0,,,
3666,29790,both,0,,,
3667,29800,both,0,,,
3668,29801,both,0,,,
3669,29804,both,0,,,
3670,29805,both,0,,,
3671,29806,both,0,,,
3672,29811,both,0,,both,
3673,29814,both,0,,both,
3674,29815,both,0,,both,
3675,29827,,0,,both,
3676,29829,,0,,both,
3677,29831,,0,,both,
3678,29836,both,0,,,
3679,29845,right,0,,,
3680,29861,both,0,,,
3681,29885,both,0,,,
3682,29887,both,0,,,
3683,29890,both,0,,,
3684,29892,both,0,,,
3685,29903,both,0,,,
3686,29912,both,0,,both,
3687,29913,both,0,,both,
3688,29915,both,0,,,
3689,29938,,0,,,yes
3690,29939,both,0,both,,
3691,29952,both,0,,,
3692,29979,both,0,,,
3693,29980,both,0,,,
3694,29981,both,0,,,
3695,29982,both,0,,,
3696,29983,both,0,,,
3697,29985,,0,,right,
3698,29986,,0,,right,
3699,29987,,0,,both,
3700,29990,,0,,right,
3701,29991,,0,,right,
3702,29993,,0,,right,
3703,29994,,0,,right,
3704,29996,,0,,right,
3705,29997,,0,,right,
3706,29998,,0,,right,
3707,29999,,0,,both,
3708,30001,,0,,right,
3709,30002,,0,,both,
3710,30003,,0,,right,
3711,30004,,0,,both,
3712,30005,,0,,right,
3713,30016,both,0,,,
3714,30017,both,0,,,
3715,30022,both,0,,,
3716,30033,both,0,,both,
3717,30035,,0,,both,
3718,30046,both,0,,both,
3719,30047,both,0,,both,
3720,30049,,0,,right,
3721,30051,,0,,right,
3722,30052,,0,,both,
3723,30055,both,0,,both,
3724,30056,both,0,,both,
3725,30057,both,0,,,
3726,30059,both,0,,,
3727,30060,both,0,,,
3728,30063,both,0,,,
3729,30064,both,0,,,
3730,30065,both,0,,,
3731,30068,both,0,,,
3732,30069,both,0,,,
3733,30070,both,0,,,
3734,30083,,0,,both,
3735,30084,,0,,both,
3736,30085,,0,,right,
3737,30088,both,0,,both,
3738,30091,,0,,both,
3739,30092,,0,,both,
3740,30095,one,0,,,
3741,30096,one,0,,,
3742,30100,one,0,,,
3743,30103,,0,,both,
3744,30106,,0,,,no
3745,30107,both,0,,,
3746,30108,both,0,,,
3747,30120,both,0,,,
3748,30128,,0,,both,
3749,30132,,0,,left,
3750,30133,,0,,left,
3751,30134,,0,,left,
3752,30137,,0,,right,
3753,30138,,0,,both,
3754,30139,,0,,both,
3755,30140,,0,,right,
3756,30141,,0,,right,
3757,30142,,0,,right,
3758,30143,,0,,right,
3759,30144,,0,,both,
3760,30145,,0,,right,
3761,30146,,0,,right,
3762,30147,,0,,both,
3763,30148,,0,,right,
3764,30149,,0,,right,
3765,30150,,0,,right,
3766,30152,,0,,right,
3767,30153,,0,,both,
3768,30154,,0,,both,
3769,30155,,0,,right,
3770,30173,both,0,,,
3771,30177,,0,,both,
3772,30179,,0,,both,
3773,30187,,0,,both,
3774,30188,,0,,both,
3775,30189,,0,,both,
3776,30197,both,0,,,
3777,30200,,0,,,no
3778,30201,,0,,,no
3779,30204,,0,,,no
3780,30232,,0,,right,
3781,30233,,0,,right,
3782,30234,,0,,right,
3783,30235,,0,,right,
3784,30236,,0,,right,
3785,30237,,0,,right,
3786,30238,,0,,both,
3787,30239,,0,,right,
3788,30240,,0,,right,
3789,30241,,0,,right,
3790,30242,,0,,right,
3791,30243,,0,,both,
3792,30244,,0,,both,
3793,30245,,0,,right,
3794,30246,,0,,both,
3795,30247,,0,,right,
3796,30248,,0,,right,
3797,30249,,0,,right,
3798,30250,,0,,both,
3799,30252,,0,,,yes
3800,30253,,0,,right,
3801,30254,both,0,,,
3802,30257,,0,,right,
3803,30260,,0,,both,
3804,30261,,0,,both,
3805,30262,,0,,both,
3806,30271,both,0,,,
3807,30279,,0,,,no
3808,30287,,0,,both,
3809,30288,,0,,both,
3810,30289,,0,,both,
3811,30290,,0,,both,
3812,30291,,0,,,no
3813,30293,,0,,both,
3814,30300,one,0,,,
3815,30303,both,0,,,
3816,30333,,0,,right,
3817,30334,,0,,right,
3818,30335,,0,,right,
3819,30336,,0,,right,
3820,30337,,0,,right,
3821,30338,,0,,right,
3822,30339,,0,,right,
3823,30340,,0,,right,
3824,30342,,0,,right,
3825,30343,,0,,right,
3826,30347,,0,,right,
3827,30348,,0,,,yes
3828,30352,,0,,,yes
3829,30356,,0,,both,
3830,30358,,0,,both,
3831,30359,,0,,both,
3832,30365,,0,,both,
3833,30366,,0,,both,
3834,30368,,0,,both,
3835,30369,,0,,both,
3836,30370,,0,,both,
3837,30372,,0,,both,
3838,30404,both,0,,,
3839,30411,both,0,,,
3840,30428,,0,,right,
3841,30431,,0,,right,
3842,30432,,0,,right,
3843,30433,,0,,right,
3844,30434,,0,,right,
3845,30435,,0,,right,
3846,30436,,0,,both,
3847,30438,,0,,both,
3848,30439,,0,,both,
3849,30440,,0,,both,
3850,30441,,0,,left,
3851,30443,,0,,left,
3852,30446,,0,,left,
3853,30447,,0,,left,
3854,30448,,0,,left,
3855,30449,,0,,left,
3856,30450,,0,,left,
3857,30451,,0,,left,
3858,30453,,0,,both,
3859,30454,,0,,both,
3860,30457,both,0,,both,
3861,30458,both,0,,both,
3862,30469,both,0,,both,
3863,30470,both,0,,both,
3864,30484,,0,,both,
3865,30485,,0,,both,
3866,30486,,0,,both,
3867,30487,,0,,both,
3868,30488,,0,,both,
3869,30489,,0,,both,
3870,30490,,0,,both,
3871,30493,,0,,both,
3872,30497,,0,,both,
3873,30499,,0,,both,
3874,30501,,0,,both,
3875,30527,,0,,left,
3876,30528,,0,,both,
3877,30529,,0,,both,
3878,30530,,0,,left,
3879,30532,,0,,left,
3880,30534,,0,,left,
3881,30535,,0,,left,
3882,30537,,0,,left,
3883,30538,,0,,left,
3884,30539,,0,,left,
3885,30540,,0,,left,
3886,30549,,0,,both,
3887,30552,both,0,,both,
3888,30554,both,0,,both,
3889,30578,,0,,,no
3890,30584,,0,,,no
3891,30585,,0,,,no
3892,30593,,0,,,no
3893,30597,,0,,both,
3894,30598,,0,,both,
3895,30629,,0,,right,
3896,30630,,0,,right,
3897,30633,,0,,both,
3898,30636,,0,,both,
3899,30637,,0,,both,
3900,30642,both,0,,both,
3901,30643,,0,,both,
3902,30650,,0,,both,
3903,30653,,0,,both,
3904,30662,,0,,both,
3905,30676,both,0,,both,
3906,30679,both,0,,,
3907,30681,both,0,,,
3908,30682,both,0,,,
3909,30683,both,0,,,
3910,30684,both,0,,,
3911,30688,both,0,,,
3912,30697,both,0,,,
3913,30699,both,0,,,
3914,30701,both,0,,,
3915,30705,both,0,,,
3916,30707,both,0,,,
3917,30708,both,0,,,
3918,30711,both,0,,,
3919,30715,both,0,,,
3920,30717,both,0,,,
3921,30718,both,0,,,
3922,30719,both,0,,,
3923,30727,both,0,,,
3924,30731,,0,,both,
3925,30733,,0,,both,
3926,30737,both,0,,both,
3927,30742,,0,,,no
3928,30743,,0,,,no
3929,30763,both,0,,both,
3930,30764,both,0,,both,
3931,30773,both,0,,both,
3932,30780,both,0,,,
3933,30787,both,0,,,
3934,30809,both,0,,,
3935,30810,both,0,,,
3936,30814,both,0,,,
3937,30852,,0,,both,
3938,30853,,0,,both,
3939,30854,,0,,both,
3940,30855,,0,,,no
3941,30857,,0,,both,
3942,30859,,0,,,no
3943,30860,,0,,,no
3944,30868,,0,,both,
3945,30890,,0,,right,
