,STREETSEGID,BIKELANE_COUNT,Bus/Bike Lane,Existing Bike Lane,Cycle Track,Shared Lane,Contraflow Bike Lane,Climbing Lane
10291,11067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10292,8672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10293,8176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10294,4321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10295,11207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10296,4566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10297,1101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10298,12984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10299,8348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10300,6917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10301,4647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10302,12010,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10303,1815,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10304,2524,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10305,10128,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10306,7662,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10307,2210,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10308,7698,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10309,3019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10310,7423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10311,6276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10312,4849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10313,12548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10314,6807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10315,538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10316,672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10317,10528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10318,2184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10319,7075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10320,6716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10321,5027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10322,9122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10323,13236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10324,13148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10325,7733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10326,8066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10327,6626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10328,3219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10329,2671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10330,825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10331,7799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10332,4555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10333,4717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10334,1561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10335,7473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10336,2708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10337,7255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10338,12423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10339,1351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10340,3037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10341,10906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10342,3464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10343,3675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10344,2108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10345,6660,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10346,12602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10347,10652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10348,12245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10349,6333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10350,2921,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10351,12965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10352,9451,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10353,3174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10354,7274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10355,1648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10356,11460,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10357,3261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10358,4579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10359,987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10360,7230,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10361,1520,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10362,1213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10363,3201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10364,11455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10365,10517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10366,11959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10367,5742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10368,405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10369,899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10370,7440,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10371,9281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10372,9212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10373,12360,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10374,11582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10375,4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10376,514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10377,3473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10378,3374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10379,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10380,9630,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10381,13193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10382,7117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10383,218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10384,10793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10385,4289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10386,4132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10387,8803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10388,8290,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10389,9175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10390,8323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10391,7046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10392,3673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10393,1838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10394,5549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10395,10531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10396,13072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10397,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10398,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10399,2838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10400,11779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10401,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10402,12407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10403,3291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10404,7301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10405,8896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10406,11775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10407,7147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10408,9101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10409,11072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10410,8628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10411,3984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10412,10302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10413,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10414,5105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10415,6759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10416,7887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10417,7275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10418,5348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10419,4523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10420,2407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10421,3283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10422,5766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10423,13134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10424,6344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10425,11686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10426,6356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10427,11570,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10428,12941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10429,12889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10430,8954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10431,8564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10432,3838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10433,8902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10434,11717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10435,9121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10436,1421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10437,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10438,4973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10439,11694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10440,9814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10441,4788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10442,4808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10443,6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10444,1916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10445,2289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10446,12449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10447,6547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10448,4928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10449,12235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10450,9495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10451,10276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10452,11130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10453,4401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10454,11286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10455,12294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10456,7360,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10457,11337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10458,3596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10459,10885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10460,12505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10461,6646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10462,8969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10463,11160,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10464,12364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10465,3384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10466,7164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10467,11954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10468,6637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10469,10363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10470,1014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10471,6711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10472,11355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10473,12389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10474,2505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10475,9234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10476,7270,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10477,10423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10478,12531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10479,4935,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10480,5333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10481,8372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10482,2278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10483,8045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10484,12855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10485,7252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10486,9154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10487,9635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10488,8357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10489,7236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10490,3079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10491,12635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10492,3259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10493,13182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10494,5007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10495,11851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10496,4929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10497,3732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10498,8879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10499,1055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10500,1320,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10501,1545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10502,7385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10503,9056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10504,12736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10505,760,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10506,11057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10507,1950,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10508,5293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10509,4227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10510,4910,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10511,8437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10512,4751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10513,5042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10514,8668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10515,9559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10516,7893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10517,9846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10518,9714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10519,11249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10520,9928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10521,5079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10522,12849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10523,10283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10524,13038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10525,7953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10526,5604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10527,4666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10528,4786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10529,4517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10530,8586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10531,2232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10532,7291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10533,12544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10534,9653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10535,11626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10536,5467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10537,2098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10538,10373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10539,7831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10540,2882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10541,2776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10542,1588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10543,4191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10544,7062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10545,212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10546,965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10547,5774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10548,7859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10549,709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10550,12284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10551,6794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10552,2386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10553,5231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10554,1373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10555,2699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10556,3095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10557,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10558,7380,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10559,4290,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10560,1635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10561,1735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10562,7389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10563,9412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10564,7077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10565,8819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10566,3385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10567,10535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10568,651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10569,7447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10570,5356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10571,7922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10572,5936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10573,1642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10574,8981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10575,3090,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10576,12321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10577,7871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10578,3701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10579,6499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10580,2234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10581,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10582,3000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10583,7299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10584,8739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10585,10589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10586,11011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10587,7869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10588,409,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10589,11118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10590,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10591,8599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10592,354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10593,11719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10594,2904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10595,11750,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10596,5888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10597,12543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10598,5504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10599,1509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10600,2250,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10601,9590,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10602,2214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10603,12639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10604,2194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10605,6393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10606,2354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10607,3895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10608,9060,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10609,1238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10610,1713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10611,7057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10612,6843,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10613,9021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10614,442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10615,6250,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10616,6092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10617,5206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10618,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10619,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10620,4391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10621,11295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10622,1265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10623,1379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10624,4003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10625,1603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10626,7796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10627,5227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10628,5152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10629,8826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10630,7257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10631,7355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10632,9136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10633,3934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10634,3937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10635,9925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10636,6099,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10637,6181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10638,910,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10639,8747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10640,10415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10641,9849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10642,11367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10643,1271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10644,1772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10645,3907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10646,10773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10647,3225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10648,10572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10649,9421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10650,2567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10651,9913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10652,5696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10653,10213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10654,10176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10655,9904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10656,6844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10657,11574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10658,7998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10659,602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10660,2071,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10661,6273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10662,1445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10663,6449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10664,4909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10665,3456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10666,7803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10667,5901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10668,9583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10669,571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10670,12767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10671,9585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10672,11535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10673,9119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10674,5997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10675,13136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10676,1266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10677,13271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10678,8447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10679,777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10680,4974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10681,6018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10682,10171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10683,7603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10684,4632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10685,4824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10686,12032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10687,11600,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10688,9839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10689,448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10690,6474,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10691,2897,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10692,7508,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10693,2713,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10694,9563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10695,1573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10696,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10697,802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10698,8849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10699,10494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10700,9637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
