index_seg,ftr_name_d_btw_cntr_SgAsEd,ud_bridge_SgAsEd,ud_btw_cntr_SgAsEd
864,317639.236176,,144497.466747
865,202996.483208,,269281.337393
866,203140.36078,,116241.974173
867,220751.626738,,108945.922141
868,351894.511512,,507147.320105
869,339442.167809,,279271.716909
870,27914.5265235,,222020.422911
871,311533.641285,,491271.270617
872,485610.828527,,760900.337601
873,716551.297099,,791186.734913
874,457517.713088,,1044920.238
875,794717.622591,,1274052.35306
876,50995.0686592,,64311.0518353
877,72190.7916412,,37512.8706494
878,1053535.79825,,386818.133976
879,391347.719536,,93066.5853442
880,475010.953151,,122034.130032
881,328318.538133,,171652.508552
882,680503.50396,,580107.470118
883,699733.323722,,525079.07227
884,419470.511023,,596776.348837
885,51968.1482712,,68230.9413559
886,61361.9355805,,102922.731018
887,80597.7553428,,44108.4043574
888,79280.5920646,,42640.0665399
889,172049.560014,,30618.3196196
890,99852.7683725,,29883.0638021
891,82132.5082997,,53031.0819633
892,1154907.29194,,335184.354657
893,1137193.03187,,309392.694236
894,156663.972976,,67595.1628276
895,122530.155398,,22294.1196282
896,230934.468573,,28449.4930655
897,265658.696704,,50554.2495289
898,43611.8595611,,42645.7315848
899,73021.6264416,,44168.0035036
900,743169.345389,,509791.027804
901,645043.511497,,556509.312598
902,1206059.2962,,382035.118453
903,277148.533876,,159981.7109
904,277160.533876,,98009.6500851
905,52182.4109737,,40209.3883002
906,6671.09211521,,236097.874091
907,84267.6605252,,45686.7164608
908,5735.18119609,,69937.5033465
909,71192.5671298,,73462.838718
910,63483.1996741,,31759.7456915
911,13450.5486518,,72734.7369711
912,56981.9599712,,43539.1903507
913,127005.690693,,4200.31380559
914,74613.2347097,,146485.314498
915,70344.0820366,,64282.1883403
916,13368.1220653,,32277.1034122
917,185927.011439,,241212.514267
918,25543.7852658,,197566.093301
919,52374.4559829,,1995.19683127
920,26824.6707171,,148327.300118
921,50839.9914502,,243301.423228
922,820537.647672,,830682.073108
923,702355.862945,,639050.26403
924,126993.690693,,97878.1621891
925,76377.776716,,5424.0381054
926,2909.75187126,,587679.335735
927,357273.007737,,182185.312093
928,239833.343037,,64669.7179282
929,67537.2213478,,7006.02215982
930,6512654.85306,,4060200.41306
931,917160.271915,,1122017.08893
932,610778.783844,,259020.552779
933,1942184.97553,,2813737.32862
934,8786095.57105,,8742744.88559
935,252969.311822,,22112.5557752
936,7464925.71282,,4387299.38779
937,301963.818438,,292202.223061
938,5454560.60663,,2601217.49151
939,2358209.81429,,2126383.94045
940,602924.374997,,424557.358222
941,56962.0865015,,1363.03899648
942,131689.012217,,351924.682
943,434640.515988,,24505.8870546
944,420439.272325,,30103.9092522
945,4808249.30686,,8659550.66131
946,3516656.92579,,7705668.49792
947,1145.99827545,,482058.897758
948,3116703.12441,,6654125.29868
949,3517796.92406,,7178447.00067
950,487715.805597,,399992.640321
951,439630.876,,287346.157925
952,480374.583137,,34407.5680739
953,10094.2205078,,103845.890645
954,23416.5503061,,1714.30165056
955,33504.770814,,148949.913269
956,48078.9295973,,66837.1159166
957,693372.635235,,408106.603168
958,698434.940768,,271795.146252
959,5056.30553299,,94666.7594149
960,86628.0059442,,97301.2852214
961,81577.7004112,,131076.056452
962,512763.263425,,457440.793127
963,73277.3279481,,1681.50290931
964,577319.033365,,177446.960156
965,47850.5794552,,1499.28076231
966,625163.61282,,222021.874108
967,53380.9020445,,45629.477542
968,56074.8083911,,84493.0688381
969,46769.3872767,,52575.8736875
970,79458.7833525,,51119.8980699
971,62680.3231589,,107803.100702
972,51077.8379476,,39748.5662312
973,98934.4174028,,87385.7046124
974,172217.745351,,136044.533324
975,24739.5517758,,15222.7479967
976,532954.685788,,57812.1594943
977,69109.8993521,,104335.676525
978,44668.0236145,,49184.3206824
979,138699.074316,,177874.84842
980,109367.663849,,58269.4121249
981,291515.438831,,273600.575382
982,100335.138474,,28267.4145745
983,9256270.20062,,8417524.04943
984,73462.0248448,,633274.190469
985,10194233.3658,,9565199.03917
986,147180.494202,,121509.968397
987,126277.458835,,48541.7745432
988,227022.779401,,290000.644248
989,166136.03592,,286090.00716
990,42578.7353256,,57568.0173041
991,71905.9411861,,65812.4656325
992,1319035.11931,,1310712.96618
993,44576.1517071,,32463.0126158
994,20909.0353671,,28480.7298997
995,227010.779401,,193857.730753
996,126289.458835,,53315.0930614
997,100715.320567,,94365.541413
998,882211.57975,,685971.540105
999,29321.2058605,,57898.5948433
1000,129047.617809,,97335.5466314
1001,487023.59123,,415242.703667
1002,168078.754299,,37409.774286
1003,806570.155024,,581718.57254
1004,57840.8024088,,39640.3228127
1005,8998691.34518,,7629749.49078
1006,7731456.32562,,7005408.14993
1007,132849.75005,,140409.175508
1008,7448899.16616,,5045047.44939
1009,46394.8449489,,55034.1129212
1010,34969.9755975,,2333.18356609
1011,24168.274689,,34596.0540974
1012,6797.89544072,,18751.5863131
1013,121418.880699,,49209.2465542
1014,138771.259947,,97155.0437517
1015,42614.0422703,,31352.707354
1016,36441.9699291,,34318.0658178
1017,75197.6757868,,133905.718995
1018,1737488.76097,,771986.137113
1019,1591135.34236,,686208.278869
1020,152437.678627,,39840.7111446
1021,75966.2044509,,25118.8430931
1022,95225.3532146,,16619.4693445
1023,161675.973336,,36977.7061685
1024,88465.5728572,,60773.985556
1025,498566.057593,,512852.017185
1026,209684.199564,,143773.914959
1027,89823.887694,,8920.54682728
1028,262941.112893,,196919.695389
1029,36771.5012085,,3174.44740943
1030,299718.614101,,239449.189891
1031,293722.786974,,322306.830781
1032,6001.82712688,,37055.6604782
1033,83573.8772898,,13250.2681442
1034,103519.423781,,305522.720505
1035,139650.334274,,42004.1491373
1036,438354.383127,,215286.767321
1037,281133.420744,,64240.5023134
1038,1487970.87625,,549641.203521
1039,329101.602868,,40508.7254492
1040,154001.961938,,52680.9112623
1041,2670598.52438,,4506329.55845
1042,2555962.19913,,4130969.39442
1043,112261.446995,,44966.6405444
1044,175105.64093,,3841.1697928
1045,58411.0282569,,91466.122534
1046,400733.822146,,308679.513641
1047,2305214.0658,,3607389.54757
1048,79169.0185908,,257091.830873
1049,95974.8051609,,2861.34916568
1050,100353.670873,,101428.035516
1051,39603.0890822,,39983.5440063
1052,60744.5817904,,86559.5262982
1053,107125.149006,,30039.0420433
1054,117314.125592,,79201.9396443
1055,188134.313777,,153719.93508
1056,79100.6601607,,76185.4827476
1057,46004.6047185,,12738.2271929
1058,67504.9602286,,22403.8170475
1059,16811.78657,,209323.407026
1060,188708.744892,,170084.056289
1061,514072.366296,,365246.035458
1062,97608.9131843,,341759.227199
1063,49609.2334005,,76229.4366772
1064,23596.1484792,,7346.71931203
1065,72151.1582162,,97820.4249585
1066,139662.118445,,75197.4317584
1067,93663.5137263,,45801.2224723
1068,99048.2026601,,55425.389931
1069,32613.5497781,,3028.37609436
1070,28974.837413,,47647.4469336
1071,358076.370851,,276585.845345
1072,9051.81993089,,90940.1287626
1073,69975.1632812,,21248.6365141
1074,317093.978639,,265020.31393
1075,138615.239052,,442299.24817
1076,85759.290214,,23606.5571941
1077,38206.6251152,,131787.613229
1078,45852.6298962,,8611.04598935
1079,276547.846492,,198627.149714
1080,61452.8563708,,203001.235956
1081,65623.9687801,,72630.8284753
1082,203438.133615,,164086.146634
1083,95521.196421,,9800.93418784
1084,259771.410559,,228451.945892
1085,54763.1971677,,117608.668788
1086,74244.9509614,,4456.74500599
1087,612689.089524,,182880.828212
1088,1072354.48219,,722479.887705
1089,158955.080892,,374396.759075
1090,164346.450824,,56230.1515456
1091,38030.5090816,,22799.8348069
1092,12832.895016,,1653.04891959
1093,41111.481836,,26294.7774998
1094,28453.3799401,,23074.6150743
1095,240382.301756,,1691.24695933
1096,66407.2315336,,36874.1819815
1097,591263.620361,,400388.983224
1098,102882.523113,,6717.4728285
1099,7484.89691768,,9446.65942524
1100,243671.16072,,124671.254453
1101,242414.045797,,190612.647729
1102,214381.892205,,344004.360326
1103,152156.634325,,91309.2183988
1104,182192.67321,,157042.165017
1105,135183.869036,,220268.207925
1106,38201.4654317,,34658.9978407
1107,38799.8570943,,50012.6796886
1108,90275.4876521,,61742.913451
1109,83610.3955368,,337225.565449
1110,1035752.461,,703315.312506
1111,81671.3025511,,32578.0350359
1112,331931.275498,,233400.771958
1113,84626.0092384,,53660.6668683
1114,154667.836452,,22156.1027389
1115,132796.591936,,18275.2036378
1116,177709.787774,,39328.4749584
1117,102034.974162,,79960.7009034
1118,95211.835435,,136060.867339
1119,70035.8272139,,2112.13653619
1120,63206.6884875,,26607.285067
1121,7676.16403576,,774.69471047
1122,55237.5482418,,3641.70197234
1123,214304.330603,,81749.4536744
1124,146716.696207,,153348.638975
1125,212053.865532,,130647.027107
1126,138174.80902,,93398.6880599
1127,39362957.616,,6390789.00019
1128,438599.762359,,10422171.1051
1129,504068.886943,,836170.723848
1130,1368530.74577,,460224.749528
1131,11082888.4013,,228775.534005
1132,1199130.15601,,775015.601648
1133,334241.850722,,132003.687051
1134,1377554.34117,,1891675.31327
1135,365078.865492,,3229776.59692
1136,3656434.22832,,1685404.74398
1137,4487779.82608,,5236648.71273
1138,863895.133795,,87179.3368608
1139,1895125.29764,,1761581.13669
1140,179653.286721,,57974.1345169
1141,646426.166947,,792062.091502
1142,27566.177646,,155903.747601
1143,485051.577791,,625248.223892
1144,538653.789174,,688171.234266
1145,996145.189319,,1115899.04469
1146,462469.306828,,813605.274229
1147,902011.237792,,2738021.55603
1148,1970075.66772,,2801158.79975
1149,1724006.46753,,4091887.95909
1150,1087486.06742,,1410918.88547
1151,905872.844313,,1387732.43182
1152,2055350.05914,,4212674.90924
1153,35359.5124216,,121825.220005
1154,573008.06686,,187693.462237
1155,1572453.05644,,250198.975903
1156,657424.188944,,291729.693568
1157,1047933.46281,,946279.281806
1158,157565.396264,,103291.584915
1159,1655969.21472,,821266.436783
1160,30722.9174181,,108942.726187
1161,88084.3387577,,47431.3553731
1162,31143.3661089,,32062.7573921
1163,99228.2641007,,53673.8384705
1164,12244.7997166,,18815.3609109
1165,30654.3084434,,34122.9611598
1166,42570.289114,,81518.569371
1167,61287.065151,,1589.4731959
1168,42893.10816,,4298.80528892
1169,74413.7068417,,85371.2480216
1170,56341.2016417,,37678.1133258
1171,26678.7578148,,20790.6291752
1172,83025.9594565,,66763.7873936
1173,24814.60296,,38638.3542378
1174,57816.1239237,,22405.5837545
1175,39586.7088396,,29432.4279917
1176,43038.0180442,,32510.1991793
1177,123563.300595,,180247.814225
1178,84817.3663662,,1089030.77688
1179,562486.610582,,729489.2929
1180,5795118.151,,23940.7955277
1181,1590537.09396,,590738.687535
1182,1628163.30413,,205956.358988
1183,2859996.89784,,1630286.80021
1184,232963.406728,,397320.371652
1185,4627646.20018,,5156224.04869
1186,3729763.72738,,3642453.07099
1187,718006.953668,,382536.900585
1188,6372605.47063,,7127383.25471
1189,6372599.47063,,7169018.77094
1190,316974.483615,,154399.316114
1191,51220.4717002,,2875.42012031
1192,65186.811131,,24444.8713639
1193,97700.5887348,,120337.533102
1194,466033.470441,,288297.251718
1195,62326.9324679,,72226.1421326
1196,78118.9830452,,112486.093275
1197,215413.949329,,520316.147722
1198,310120.662587,,641564.255952
1199,513637.561154,,708790.857727
1200,3049167.1301,,3802537.62365
1201,15786.0505774,,121840.069395
1202,23977.6705264,,48541.9080373
1203,196082.402366,,265275.963501
1204,5402602.37032,,1321246.41473
1205,820809.853838,,569031.281749
1206,77072.6039334,,28498.4878345
1207,2726771.11748,,4340053.84552
1208,4964035.13707,,1769953.73225
1209,47419.7426008,,1979.18966846
1210,13019.1604366,,116376.402818
1211,29658.8613327,,21358.9464313
1212,9499655.22821,,148616.962929
1213,221715.625135,,63018.8482433
1214,413491.151377,,193598.485788
1215,286898.520679,,84581.8443039
1216,242372.565962,,68308.9098048
1217,28794.5621513,,33923.5134061
1218,276299.282503,,38465.8631308
1219,287516.793372,,83339.8211333
1220,68367.7709536,,54570.2941962
1221,18493.9953169,,5948.883247
1222,86867.7662705,,69673.4169648
1223,298669.734051,,91692.2258257
1224,238952.327834,,93610.5321361
1225,47096.2583276,,12678.640582
1226,69147.0574749,,76907.6177574
1227,322362.687592,,116150.488864
1228,36490.4577535,,26421.605821
1229,176540.186918,,78103.9274192
1230,155040.544635,,59192.0929286
1231,167031.404044,,116099.382054
1232,42690.4611807,,72010.5902496
1233,47022.6363825,,26496.6798363
1234,28105.0937027,,26180.2225152
1235,41870.9611381,,21412.4648143
1236,520851.67793,,118632.898439
1237,57866.0107007,,17824.4278746
1238,90245.2276486,,50036.2314745
1239,38749.9504464,,4370.16543792
1240,247805.551336,,324428.297956
1241,111498.809736,,49031.1527648
1242,208618.35875,,230836.958908
1243,241622.615728,,372358.339055
1244,118323.630035,,46429.6731772
1245,128327.331987,,122138.352979
1246,117969.852388,,130005.494118
1247,1862047.45979,,1799549.63358
1248,2434824.65901,,2777825.16763
1249,1752073.80837,,1626517.28768
1250,888906.133426,,78466.8198099
1251,2301619.01915,,2605352.13511
1252,309848.48992,,3962.06920953
1253,177262.269037,,336110.824507
1254,1516368.80767,,1207865.20796
1255,632841.327272,,181238.167416
1256,113851.352858,,63500.6023085
1257,1213707.06656,,2484989.86762
1258,945886.358442,,2077306.1021
1259,74423.1780309,,7167.57353702
1260,1581184.90192,,830159.37806
1261,601598.161904,,544115.232975
1262,92590.667379,,124800.838794
1263,113093.713666,,124618.095429
1264,212330.357561,,153312.583787
1265,81002.3140144,,54205.7028634
1266,127085.66297,,9243.90109251
1267,649166.834019,,193179.761722
1268,182327.568988,,200677.151716
1269,146997.672417,,51900.1209847
1270,162985.48838,,27647.7872773
1271,165314.768413,,53995.4667562
1272,40634.7293569,,200388.222024
1273,228099.511683,,303420.701388
1274,56568.3956152,,4495.12521398
1275,212171.845425,,66134.4036019
1276,52674.4905425,,6662.89690257
1277,17146.6317721,,12640.1628662
1278,35521.8587705,,36031.2679966
1279,185387.842382,,4946.49602034
1280,986.396663551,,301198.910073
1281,171846.507777,,262825.912357
1282,170854.111113,,611715.090872
1283,67545.6142705,,135655.762648
1284,39152.8860285,,27377.6273073
1285,39427.7638432,,60461.5235674
1286,118822.624775,,117546.387158
1287,63627.7091979,,56965.4891973
1288,87232.4985383,,116197.921471
1289,84620.0092384,,97998.8459725
1290,1407935.3114,,1719137.21486
1291,71940.6111334,,52601.1202863
1292,542608.216086,,199896.020702
1293,1051226.31262,,649568.088696
1294,1159718.74528,,385891.348001
1295,1139729.82071,,379231.512904
1296,1227501.10008,,412120.686395
1297,1025807.19291,,186532.737055
1298,2454636.81625,,687150.138029
1299,56956.0865015,,49794.0840524
1300,211808.443174,,58517.0799066
1301,71172.8758007,,37526.5042339
1302,1105625.07564,,469638.187692
1303,1382522.19169,,2148013.0805
1304,159705.890501,,13044.6245671
1305,34243.0277754,,12361.1059493
1306,25961.6299046,,554141.524816
1307,650020.781958,,108619.559385
1308,170082.941457,,749477.443673
1309,278720.627173,,295798.513765
1310,1684949.00357,,120786.172419
1311,68770.621771,,183240.262822
1312,242610.81198,,84774.6706122
1313,250871.585232,,137887.358411
1314,48513.4094942,,167956.224339
1315,2040057.16338,,436631.006339
1316,55937.803401,,20425.4273053
1317,36880.8870099,,17737.0838963
1318,570780.286408,,227550.560641
1319,32005.6009183,,63032.0240044
1320,29128.0520755,,51054.2223248
1321,554641.786738,,393086.888745
1322,173352.406637,,106597.709447
1323,108304.18057,,141826.549636
1324,112394.602745,,62761.5598194
1325,113126.643992,,180062.155607
1326,1843846.58468,,266693.351915
1327,2740966.5245,,1838052.94926
1328,248838.556089,,594278.601028
1329,199510.840758,,641270.784442
1330,2462.29801587,,106646.156368
1331,73744.5966567,,72825.4856131
1332,73006.1756559,,113613.951917
1333,73582.173049,,660619.325197
1334,49901.9754371,,225884.759973
1335,2946380.58608,,1122092.28536
1336,1510944.38113,,165137.285218
1337,37427.9902274,,55386.4648111
1338,1519238.31928,,164013.946679
1339,342570.976628,,540154.538254
1340,927159.564533,,170976.71563
1341,2741692.56575,,1970815.77649
1342,1046781.63782,,91003.2217884
1343,2861308.63904,,2184416.25701
1344,2923248.82785,,1594168.17752
1345,85468.9565516,,782201.219695
1346,147415.145366,,176217.93376
1347,369482.454733,,126992.693423
1348,67162.0395588,,599430.582942
1349,392620.212961,,629739.296169
1350,170673.842168,,122449.561533
1351,831424.567877,,41781.4131606
1352,491656.305029,,310942.120922
1353,452523.463864,,445083.000453
1354,23686.1976119,,897530.627355
1355,68429.3779215,,121824.270688
1356,408191.640771,,135728.348277
1357,342000.979235,,41756.0511811
1358,106475.190349,,119362.9347
1359,62899.1724319,,22935.018076
1360,87803.859481,,74314.5560084
1361,386754.062384,,56704.5791268
1362,336455.366194,,29542.1662038
