,seg_index,art,outdoors and recreation,retail shop,professional service,food,nightlife spot,residence,schools&university,cycling facilities,transportation,total
2788,2897,0,1,1,1,0,2,4,0,11,6,26
2789,2898,0,2,0,0,0,0,2,0,14,0,18
2790,2899,0,3,1,1,1,0,1,0,11,2,20
2791,2900,0,1,0,0,0,0,0,0,3,1,5
2792,2901,0,5,0,0,0,1,1,0,3,0,10
2793,2902,0,3,0,0,0,0,1,0,1,0,5
2794,2903,0,4,0,0,0,0,1,0,1,0,6
2795,2904,0,6,0,0,0,0,1,0,3,0,10
2796,2905,0,1,0,0,0,0,0,0,0,1,2
2797,2906,0,1,0,0,0,0,0,0,3,0,4
2798,2907,0,1,0,0,0,0,0,1,3,0,5
2799,2908,0,0,0,0,0,0,0,0,2,5,7
2800,2909,0,2,0,0,0,0,0,0,5,1,8
2801,2910,0,1,0,0,0,0,0,0,0,0,1
2802,2911,0,3,0,0,0,0,0,0,0,0,3
2803,2912,0,1,0,0,0,0,0,0,0,0,1
2804,2914,0,1,0,0,0,0,0,0,0,0,1
2805,2916,0,1,0,0,0,0,0,0,0,0,1
2806,2917,0,1,0,0,0,0,0,0,0,0,1
2807,2918,0,1,0,0,0,0,0,0,0,0,1
2808,2919,0,1,0,0,0,0,0,0,0,0,1
2809,2921,0,1,0,0,0,1,0,0,5,1,8
2810,2922,0,1,0,0,0,0,0,0,4,0,5
2811,2924,0,1,1,0,0,1,1,0,8,1,13
2812,2925,0,1,1,3,0,0,0,0,20,3,28
2813,2926,0,1,0,2,1,0,0,0,31,1,36
2814,2927,0,3,1,1,2,0,0,0,31,2,40
2815,2928,0,0,0,0,0,0,0,0,10,0,10
2816,2929,0,0,0,1,0,0,0,1,3,0,5
2817,2930,0,1,0,3,0,0,0,1,3,0,8
2818,2931,0,2,0,0,1,0,0,1,4,0,8
2819,2932,0,2,0,0,0,0,0,0,5,0,7
2820,2933,0,0,0,0,0,0,0,0,2,0,2
2821,2934,0,1,0,1,0,0,0,0,1,0,3
2822,2935,0,1,0,1,0,0,0,0,2,0,4
2823,2936,0,1,0,0,0,0,0,0,2,0,3
2824,2937,0,2,0,0,0,0,0,0,2,0,4
2825,2938,0,1,0,0,0,0,0,0,4,0,5
2826,2939,0,2,0,1,0,0,0,0,7,1,11
2827,2940,0,2,0,1,0,0,0,0,10,4,17
2828,2941,0,2,0,2,0,1,2,0,3,5,15
2829,2942,0,0,0,0,0,0,0,0,1,0,1
2830,2943,0,0,0,0,0,0,0,0,1,0,1
2831,2944,0,4,0,0,0,0,0,0,3,0,7
2832,2945,0,1,0,0,0,0,0,0,0,0,1
2833,2946,0,1,0,0,0,0,0,0,0,0,1
2834,2947,0,1,0,0,0,0,0,0,0,0,1
2835,2948,0,1,0,0,0,0,0,0,1,0,2
2836,2949,0,2,0,0,0,0,0,0,1,0,3
2837,2950,0,0,0,0,0,0,0,0,1,0,1
2838,2951,0,1,0,0,0,0,0,0,3,0,4
2839,2952,0,1,0,0,0,0,0,0,4,0,5
2840,2953,0,2,0,0,0,0,0,0,3,0,5
2841,2954,0,4,1,0,0,0,2,0,5,5,17
2842,2956,0,0,0,0,0,0,0,0,1,0,1
2843,2958,0,0,1,0,0,0,0,0,0,0,1
2844,2961,0,1,0,0,0,0,0,0,0,0,1
2845,2962,0,0,0,0,0,0,0,0,3,0,3
2846,2963,0,0,0,0,0,0,0,0,3,0,3
2847,2964,0,0,0,0,0,0,0,0,3,0,3
2848,2965,0,2,1,0,0,0,0,0,3,5,11
2849,2966,0,0,0,0,0,0,0,0,6,0,6
2850,2967,0,0,0,0,0,0,0,0,6,0,6
2851,2970,0,1,0,0,0,0,0,0,0,0,1
2852,2974,0,0,0,0,0,0,0,0,0,0,0
2853,2977,0,1,0,0,0,0,0,0,0,0,1
2854,2978,0,4,0,0,0,0,0,0,0,0,4
2855,2979,0,1,0,0,0,0,0,0,0,0,1
2856,2980,0,1,0,0,0,0,0,0,3,2,6
2857,2981,0,1,0,0,0,0,0,0,4,1,6
2858,2982,0,0,0,0,0,0,0,0,6,0,6
2859,2983,0,0,0,0,0,0,0,0,9,0,9
2860,2984,0,0,0,0,0,0,0,0,6,0,6
2861,2985,0,2,0,0,0,0,0,0,6,0,8
2862,2986,0,2,0,0,0,0,0,0,1,0,3
2863,2987,0,1,0,0,0,0,0,0,1,0,2
2864,2988,0,2,0,0,0,0,0,0,1,0,3
2865,2989,0,4,0,0,0,0,0,0,6,0,10
2866,2990,0,0,1,0,0,0,0,0,6,3,10
2867,2991,0,7,2,0,0,0,0,0,5,18,32
2868,2992,0,1,4,3,4,2,1,0,1,0,16
2869,2993,0,1,0,0,0,0,0,0,0,0,1
2870,2994,0,1,0,0,0,0,0,0,0,0,1
2871,2995,0,1,0,0,0,0,0,1,1,1,4
2872,2996,0,2,0,0,0,0,0,0,2,0,4
2873,2997,0,1,0,0,0,0,0,0,4,0,5
2874,2998,0,2,0,0,0,0,0,0,4,0,6
2875,2999,0,4,0,0,0,0,0,0,4,0,8
2876,3000,0,0,0,0,0,0,1,0,2,0,3
2877,3001,0,0,0,0,0,0,1,0,2,0,3
2878,3002,0,0,0,0,0,1,1,0,2,0,4
2879,3003,0,0,0,0,0,1,1,0,3,1,6
2880,3004,0,0,1,5,1,0,1,0,4,4,16
2881,3005,0,0,2,8,1,0,1,0,5,7,24
2882,3006,0,0,0,0,0,0,1,0,3,0,4
2883,3007,0,1,0,0,0,0,1,0,6,0,8
2884,3008,0,0,0,0,0,0,0,0,2,0,2
2885,3009,0,4,0,0,0,0,0,0,1,2,7
2886,3010,0,4,6,0,5,0,0,1,4,7,27
2887,3011,0,0,0,2,2,1,0,2,3,4,14
2888,3012,0,1,0,1,1,0,0,0,8,1,12
2889,3013,0,1,0,1,0,0,0,0,7,2,11
2890,3014,0,1,1,1,0,0,0,0,8,0,11
2891,3015,0,2,1,0,0,0,0,0,16,1,20
2892,3016,0,13,0,2,0,0,0,1,18,3,37
2893,3017,0,8,0,0,0,1,0,0,14,2,25
2894,3018,1,3,3,4,1,0,1,0,12,3,28
2895,3019,0,1,6,3,2,7,3,0,13,4,39
2896,3020,0,2,0,3,0,1,2,0,7,1,16
2897,3021,0,4,7,4,4,1,2,0,7,2,31
2898,3022,0,6,6,8,6,1,1,1,10,2,41
2899,3023,0,3,0,5,0,0,1,1,6,0,16
2900,3024,0,4,0,4,0,1,8,0,6,2,25
2901,3025,0,0,0,0,0,0,0,0,3,0,3
2902,3026,1,2,0,0,2,1,1,1,4,0,12
2903,3027,1,5,0,1,1,2,0,0,3,1,14
2904,3028,0,0,0,0,0,0,0,0,4,0,4
2905,3029,0,0,0,0,0,0,0,0,2,0,2
2906,3030,0,1,0,1,0,0,0,0,4,5,11
2907,3031,0,4,0,0,0,0,0,0,5,0,9
2908,3032,0,3,0,0,0,0,0,0,5,1,9
2909,3033,0,1,0,0,0,0,0,0,1,0,2
2910,3034,0,1,4,0,1,0,0,0,4,6,16
2911,3035,0,2,5,0,1,0,0,1,4,6,19
2912,3036,0,0,0,0,0,0,0,0,1,0,1
2913,3037,0,1,0,0,0,0,0,0,0,0,1
2914,3038,0,1,1,0,0,0,0,0,1,0,3
2915,3039,0,0,0,0,0,0,0,0,1,0,1
2916,3040,0,0,0,0,0,0,0,0,1,0,1
2917,3041,0,0,0,0,0,0,0,0,1,0,1
2918,3042,0,1,0,0,0,0,0,0,1,0,2
2919,3043,0,1,0,0,0,0,1,0,1,0,3
2920,3044,0,2,0,0,4,1,2,0,9,6,24
2921,3045,1,5,1,3,1,2,7,0,8,4,32
2922,3046,0,1,0,0,0,0,2,0,7,1,11
2923,3047,0,0,0,1,1,0,2,0,1,3,8
2924,3048,0,2,0,0,1,0,0,0,2,1,6
2925,3049,0,2,0,0,0,0,0,0,0,0,2
2926,3050,0,2,0,0,0,0,0,0,0,0,2
2927,3051,0,1,0,0,0,0,1,0,1,0,3
2928,3052,0,1,0,0,0,0,1,0,2,0,4
2929,3053,0,0,0,0,0,0,1,0,2,0,3
2930,3054,0,2,0,0,0,0,1,0,3,0,6
2931,3055,0,0,0,0,0,0,1,0,4,0,5
2932,3056,0,0,0,0,0,0,1,0,3,0,4
2933,3057,0,0,0,1,0,0,1,0,3,0,5
2934,3058,0,1,0,1,0,0,1,0,3,1,7
2935,3059,0,2,1,1,0,0,1,0,2,6,13
2936,3060,0,0,0,0,0,0,1,0,1,0,2
2937,3064,0,5,0,0,0,0,1,0,3,5,14
2938,3065,0,0,0,0,0,0,0,0,2,0,2
2939,3069,0,2,1,0,0,0,0,0,0,0,3
2940,3070,0,2,0,0,0,0,0,0,3,0,5
2941,3071,0,0,0,0,0,0,0,0,4,0,4
2942,3072,0,1,0,0,0,0,0,0,4,0,5
2943,3073,0,2,0,0,0,0,0,0,4,1,7
2944,3074,0,0,0,1,0,0,0,0,3,0,4
2945,3075,0,0,0,1,0,0,0,0,3,0,4
2946,3076,0,2,0,0,0,0,0,0,3,0,5
2947,3077,0,6,0,0,0,0,0,0,3,0,9
2948,3078,0,0,0,1,0,0,1,0,0,2,4
2949,3079,1,1,0,3,0,0,4,0,7,5,21
2950,3080,0,2,0,0,0,0,2,0,1,0,5
2951,3081,0,1,0,1,0,0,0,0,1,2,5
2952,3082,0,0,0,1,0,0,0,1,0,0,2
2953,3083,0,0,0,1,1,0,1,1,2,1,7
2954,3084,0,1,0,0,0,0,0,1,4,1,7
2955,3085,0,1,0,1,0,0,0,0,3,0,5
2956,3086,0,0,0,0,0,0,0,0,1,0,1
2957,3087,0,0,0,1,2,0,0,0,1,0,4
2958,3088,0,2,0,2,1,0,0,0,3,0,8
2959,3089,0,1,0,0,0,0,0,0,2,0,3
2960,3090,0,2,0,0,0,0,0,0,0,1,3
2961,3091,0,1,0,0,0,0,0,0,0,2,3
2962,3092,1,8,1,0,0,0,0,0,11,1,22
2963,3093,1,7,0,0,1,0,0,0,13,2,24
2964,3094,1,1,0,0,1,0,1,4,2,0,10
2965,3095,1,1,0,0,2,0,0,0,3,2,9
2966,3096,0,0,0,0,0,1,0,1,1,1,4
2967,3097,0,4,0,1,0,0,1,0,1,15,22
2968,3098,0,0,0,0,0,0,2,0,0,1,3
2969,3099,0,0,0,0,0,1,0,0,0,1,2
2970,3101,0,0,0,0,0,0,0,0,0,2,2
2971,3102,0,3,0,0,0,1,0,0,0,1,5
2972,3103,0,0,0,0,0,0,0,0,1,0,1
2973,3104,0,0,0,0,0,0,0,0,1,0,1
2974,3105,0,0,0,0,0,1,0,0,1,0,2
2975,3106,0,0,0,0,0,1,0,0,2,3,6
2976,3107,0,0,0,0,0,0,0,0,2,2,4
2977,3108,0,0,0,0,0,1,0,0,2,0,3
2978,3109,0,0,0,0,0,0,0,1,3,0,4
2979,3110,0,0,0,0,0,0,0,1,2,0,3
2980,3112,0,1,0,0,0,0,0,0,0,0,1
2981,3113,0,0,0,0,0,0,1,0,0,0,1
2982,3114,0,1,1,3,3,0,6,1,6,3,24
2983,3115,0,0,0,0,0,0,12,0,3,0,15
2984,3116,0,0,0,0,0,0,2,0,3,0,5
2985,3117,0,0,1,0,1,0,0,0,10,5,17
2986,3118,0,0,0,0,0,0,0,0,4,1,5
2987,3119,0,2,0,0,0,0,0,0,4,0,6
2988,3120,0,0,0,0,0,0,0,0,0,1,1
2989,3121,0,3,1,0,0,0,0,0,6,1,11
2990,3122,0,1,0,0,0,0,0,0,2,3,6
2991,3123,0,0,0,0,0,0,1,0,5,1,7
2992,3124,1,2,3,2,1,0,0,0,6,12,27
2993,3125,1,7,3,2,5,0,1,0,13,29,61
2994,3126,0,0,1,0,2,1,0,0,8,10,22
2995,3127,0,2,0,2,1,0,0,0,10,12,27
2996,3128,0,1,0,2,0,0,0,0,3,0,6
2997,3129,0,0,0,0,0,0,0,1,3,0,4
2998,3130,0,0,0,0,0,0,0,0,3,3,6
2999,3131,0,0,0,0,0,0,0,0,1,2,3
3000,3132,0,0,2,0,0,0,0,0,1,3,6
3001,3133,0,0,1,0,1,0,0,0,0,2,4
3002,3134,0,0,1,0,2,0,0,0,5,3,11
3003,3135,0,0,0,0,0,0,0,0,3,0,3
3004,3136,0,0,0,0,0,0,0,0,3,0,3
3005,3137,0,0,0,0,0,0,0,0,1,0,1
3006,3138,0,0,0,0,0,0,0,0,3,0,3
3007,3139,0,0,0,0,0,0,0,0,3,0,3
3008,3140,0,0,0,0,0,0,0,1,1,0,2
3009,3141,0,1,0,0,0,0,0,0,1,0,2
3010,3142,0,0,0,0,0,0,0,0,1,0,1
3011,3143,0,0,0,0,0,0,0,0,1,1,2
3012,3144,0,3,0,1,0,0,0,0,21,4,29
3013,3145,0,2,0,1,0,0,0,0,19,4,26
3014,3146,0,1,0,2,2,0,0,0,5,3,13
3015,3147,0,2,0,2,0,0,0,0,7,1,12
3016,3148,0,3,0,1,0,0,0,0,17,1,22
3017,3149,0,1,0,2,1,0,0,0,20,1,25
3018,3150,0,1,0,3,3,0,0,0,29,1,37
3019,3151,0,1,0,0,0,0,0,0,1,0,2
3020,3152,0,1,0,1,0,0,0,0,2,0,4
3021,3153,0,1,0,1,0,0,0,0,2,0,4
3022,3154,0,0,0,1,0,0,0,0,3,0,4
3023,3155,0,0,0,1,0,0,0,0,3,0,4
3024,3156,0,0,0,0,0,0,0,0,1,0,1
3025,3157,0,0,0,0,0,0,0,0,1,1,2
3026,3158,0,2,1,1,0,0,0,0,1,0,5
3027,3159,0,1,0,0,0,0,0,0,1,0,2
3028,3160,0,3,0,0,0,0,1,0,6,3,13
3029,3161,0,1,0,0,0,0,0,0,5,3,9
3030,3163,0,1,0,0,0,0,0,0,1,0,2
3031,3164,3,2,6,1,5,1,0,0,5,3,26
3032,3165,0,1,0,0,0,0,0,0,1,0,2
3033,3168,0,2,0,0,0,1,5,0,3,0,11
3034,3169,0,2,0,0,0,1,10,0,3,0,16
3035,3170,0,5,1,0,0,1,9,0,17,1,34
3036,3171,0,10,0,0,0,0,0,0,7,2,19
3037,3172,0,3,0,0,0,0,0,0,4,0,7
3038,3173,0,3,0,0,0,0,0,0,3,0,6
3039,3174,0,5,0,0,0,0,0,0,4,0,9
3040,3175,0,2,0,0,0,0,0,0,1,0,3
3041,3176,0,1,0,0,0,0,0,0,2,1,4
3042,3177,0,0,0,0,0,0,0,0,1,0,1
3043,3178,0,10,0,0,0,0,0,0,1,1,12
3044,3179,0,2,0,1,0,2,2,0,1,0,8
3045,3180,0,3,2,1,0,3,8,0,4,3,24
3046,3181,0,0,7,1,4,0,2,1,8,0,23
3047,3182,0,2,0,0,0,0,1,0,0,2,5
3048,3183,0,0,1,1,0,1,1,0,5,0,9
3049,3184,2,3,3,6,7,0,1,1,31,3,57
3050,3185,0,1,6,7,5,0,1,2,29,4,55
3051,3186,0,0,1,7,4,0,1,2,17,3,35
3052,3187,2,3,0,1,0,0,0,0,3,0,9
3053,3188,0,2,0,3,0,1,0,0,5,2,13
3054,3189,0,1,0,0,0,0,0,0,4,2,7
3055,3190,0,0,0,0,0,0,0,1,3,0,4
3056,3191,0,0,0,0,0,0,0,1,3,1,5
3057,3192,0,0,0,0,0,0,0,0,4,0,4
3058,3193,0,0,0,1,1,0,2,0,5,1,10
3059,3194,0,0,0,2,0,0,0,0,3,2,7
3060,3195,0,0,0,1,0,0,0,0,5,4,10
3061,3196,0,1,0,1,0,0,0,0,4,3,9
3062,3197,0,2,0,1,0,0,0,0,3,1,7
3063,3198,0,3,0,0,0,0,0,0,5,1,9
3064,3199,1,3,1,1,1,0,0,2,3,2,14
3065,3200,0,0,1,0,0,0,0,1,3,3,8
3066,3201,0,0,1,1,1,0,1,0,7,2,13
3067,3202,0,0,0,1,0,1,0,0,5,0,7
3068,3203,0,3,1,0,0,1,1,1,8,0,15
3069,3204,0,1,1,2,0,0,8,0,11,8,31
3070,3205,0,3,1,0,0,2,1,1,5,8,21
3071,3206,0,0,0,1,0,0,2,0,13,1,17
3072,3207,0,2,0,2,0,0,3,1,16,2,26
3073,3208,0,2,0,1,2,0,2,2,6,3,18
3074,3209,0,2,1,1,2,0,1,0,3,0,10
3075,3210,0,1,1,0,0,1,2,0,4,0,9
3076,3211,0,1,2,1,1,0,2,0,2,0,9
3077,3212,0,3,5,4,1,0,2,0,8,1,24
3078,3213,0,3,0,0,0,0,0,0,6,0,9
3079,3214,0,3,0,0,0,0,0,1,7,1,12
3080,3215,0,3,1,7,4,2,0,0,16,2,35
3081,3216,0,1,0,0,0,0,0,2,20,0,23
3082,3217,0,0,0,0,0,0,0,0,1,0,1
3083,3218,0,1,0,0,0,0,0,0,0,0,1
3084,3219,0,1,0,0,0,0,0,0,0,0,1
3085,3220,0,2,0,0,0,0,0,0,1,1,4
3086,3221,0,2,0,0,0,0,0,0,0,0,2
3087,3223,0,1,0,0,0,0,0,0,1,0,2
3088,3224,0,3,0,0,0,0,0,0,1,0,4
3089,3225,0,4,0,0,0,0,0,0,5,3,12
3090,3226,0,0,1,0,0,0,0,0,6,1,8
3091,3227,0,0,2,1,0,0,0,0,3,3,9
3092,3228,0,0,2,1,0,0,0,0,2,3,8
3093,3229,0,0,0,0,0,0,0,0,4,4,8
3094,3230,0,0,0,0,0,0,0,0,5,1,6
3095,3231,0,3,1,0,1,1,6,1,10,7,30
3096,3232,0,4,0,0,0,0,0,0,6,0,10
3097,3233,0,2,0,0,0,0,0,0,0,0,2
3098,3234,0,4,0,0,0,0,0,0,2,0,6
3099,3235,0,1,0,0,0,0,0,0,3,0,4
3100,3236,0,4,0,0,0,0,0,0,0,1,5
3101,3237,0,4,1,2,0,0,1,0,1,3,12
3102,3238,0,0,0,0,0,1,0,0,3,1,5
3103,3239,0,0,0,0,0,0,0,0,4,0,4
3104,3240,0,1,0,0,0,0,0,0,3,1,5
3105,3241,0,2,0,0,0,0,0,0,3,1,6
3106,3242,0,4,0,0,0,0,0,1,3,1,9
3107,3243,0,2,0,0,0,0,0,1,0,0,3
3108,3244,0,4,0,0,0,0,0,0,2,0,6
3109,3245,0,7,0,0,0,0,0,0,3,0,10
3110,3246,0,2,0,0,0,0,0,0,2,0,4
3111,3247,0,0,0,0,0,0,0,0,2,0,2
3112,3248,0,1,0,0,2,0,0,0,2,1,6
3113,3249,0,0,0,0,2,0,0,0,1,0,3
3114,3250,0,2,0,0,0,0,0,0,3,0,5
3115,3251,0,2,0,0,0,0,0,0,1,0,3
3116,3252,0,10,0,0,0,0,0,0,4,0,14
3117,3253,0,0,0,0,0,0,0,0,6,0,6
3118,3254,0,0,0,0,0,0,0,0,4,0,4
3119,3255,0,1,0,1,0,0,0,0,6,2,10
3120,3256,1,3,1,0,1,0,1,7,11,0,25
3121,3257,0,3,0,2,2,0,0,0,11,4,22
3122,3258,0,1,0,3,3,0,0,0,11,1,19
3123,3259,1,0,5,1,2,1,0,2,3,1,16
3124,3260,0,5,5,0,2,1,2,2,5,2,24
3125,3261,0,3,1,0,0,1,1,0,7,0,13
3126,3262,2,1,1,1,0,0,1,0,14,0,20
3127,3263,0,0,0,0,0,0,3,0,11,6,20
3128,3264,0,1,0,1,0,1,1,0,4,6,14
3129,3266,1,0,0,0,0,0,0,0,2,1,4
3130,3267,0,0,1,1,0,0,0,0,0,2,4
3131,3268,0,0,0,0,0,0,0,0,0,1,1
3132,3270,0,1,0,0,0,0,0,0,1,0,2
3133,3271,0,0,0,0,1,0,0,0,4,2,7
3134,3272,0,2,0,0,1,0,0,0,4,8,15
3135,3273,0,3,0,0,0,0,0,0,4,5,12
3136,3274,0,1,0,0,0,0,0,0,3,2,6
3137,3275,0,2,0,0,0,0,1,0,5,6,14
3138,3276,0,2,0,0,0,0,1,0,5,8,16
3139,3277,1,1,3,2,2,0,0,0,2,20,31
3140,3278,1,0,2,0,1,0,0,0,9,15,28
3141,3279,0,0,0,0,0,0,0,0,4,2,6
3142,3280,0,0,0,0,0,0,0,0,5,2,7
3143,3281,0,0,0,1,0,0,0,0,6,2,9
3144,3282,0,0,0,1,0,0,0,0,5,0,6
3145,3283,0,0,0,0,0,0,0,0,3,1,4
3146,3284,0,5,2,0,0,0,0,1,2,3,13
3147,3285,0,1,4,2,2,0,0,0,2,5,16
3148,3286,0,0,1,0,0,0,0,2,2,0,5
3149,3287,0,0,0,0,0,0,0,2,3,0,5
3150,3288,0,0,0,0,0,0,0,0,3,0,3
3151,3291,0,0,0,0,0,0,0,0,1,0,1
3152,3292,0,0,0,0,0,0,0,0,1,0,1
3153,3293,0,0,0,0,0,0,0,0,2,0,2
3154,3294,0,0,0,1,0,0,0,0,2,0,3
3155,3295,0,0,0,1,0,0,1,0,1,0,3
3156,3296,0,0,0,0,0,0,2,0,1,0,3
3157,3297,0,5,0,0,0,0,0,0,3,0,8
3158,3298,0,0,0,1,0,0,0,0,10,0,11
3159,3299,0,2,0,0,0,0,0,0,9,4,15
3160,3300,0,2,0,0,0,0,0,0,3,0,5
3161,3301,0,2,0,0,0,0,0,0,3,0,5
3162,3302,0,1,0,0,0,0,0,0,1,0,2
3163,3303,0,0,3,1,1,0,1,0,4,5,15
3164,3304,0,0,3,0,0,0,0,2,0,3,8
3165,3305,0,0,0,0,0,0,0,0,1,0,1
3166,3307,0,0,0,0,0,0,0,0,1,0,1
3167,3308,0,0,0,0,0,0,0,0,1,0,1
3168,3309,0,1,1,0,0,0,0,0,2,0,4
3169,3310,0,0,0,0,0,0,0,0,2,0,2
3170,3311,0,0,0,0,1,0,1,0,1,0,3
3171,3312,0,1,0,0,0,0,1,0,5,1,8
3172,3313,0,2,0,0,0,0,5,0,3,2,12
3173,3314,0,3,0,0,0,0,0,1,3,4,11
3174,3315,0,1,0,0,0,0,0,0,2,0,3
3175,3316,0,1,0,0,0,0,0,0,2,0,3
3176,3317,0,0,0,0,0,0,0,0,1,0,1
3177,3318,0,0,0,0,0,0,0,0,1,0,1
3178,3319,0,0,0,0,0,0,0,0,2,0,2
3179,3320,0,0,0,0,0,0,0,0,1,0,1
3180,3321,0,2,1,1,1,0,0,0,1,2,8
3181,3322,0,1,0,1,0,0,0,0,1,2,5
3182,3323,1,2,1,2,0,0,0,0,1,0,7
3183,3324,2,0,0,2,0,0,0,0,6,4,14
3184,3325,0,0,0,0,0,0,0,0,2,1,3
3185,3326,0,0,0,1,0,0,0,0,3,2,6
3186,3327,0,0,0,1,0,0,0,0,4,0,5
3187,3328,0,0,0,0,0,0,0,0,3,0,3
3188,3329,0,0,4,0,0,1,1,0,3,0,9
3189,3330,0,0,0,1,0,1,0,0,3,0,5
3190,3331,0,0,0,1,0,0,0,0,4,0,5
3191,3332,0,0,0,0,0,0,0,0,1,2,3
3192,3333,0,0,0,0,0,0,0,0,2,1,3
3193,3334,0,0,0,0,0,0,0,0,2,0,2
3194,3335,0,0,1,0,0,0,0,0,5,1,7
3195,3336,0,0,0,0,0,0,0,0,4,0,4
3196,3337,0,0,0,0,0,0,0,0,1,0,1
3197,3338,0,2,0,1,1,1,0,1,0,4,10
3198,3339,0,2,0,0,0,0,0,1,0,5,8
3199,3340,0,7,0,0,0,0,0,0,2,0,9
3200,3341,0,1,0,0,0,0,0,0,5,0,6
3201,3342,0,1,0,0,0,0,0,0,5,0,6
3202,3343,0,2,0,0,0,0,0,0,3,0,5
3203,3344,0,1,0,0,0,0,0,0,2,0,3
3204,3345,0,2,0,0,0,0,0,0,2,1,5
3205,3346,0,3,0,3,1,0,1,0,8,1,17
3206,3347,0,0,0,1,1,0,2,0,9,3,16
3207,3348,0,3,0,0,0,0,0,0,3,0,6
3208,3349,0,0,0,0,0,0,0,0,2,0,2
3209,3350,0,1,0,0,0,0,0,0,1,0,2
3210,3351,0,0,0,0,0,0,0,0,1,0,1
3211,3352,0,0,0,0,0,0,0,0,3,1,4
3212,3353,0,0,0,0,0,0,0,0,2,1,3
3213,3354,1,1,0,0,0,0,0,0,2,0,4
3214,3355,0,1,0,1,0,0,0,0,5,1,8
3215,3356,0,2,0,1,0,0,0,0,5,0,8
3216,3357,0,2,0,1,0,0,0,0,3,0,6
3217,3358,0,1,0,0,0,0,0,0,2,0,3
3218,3359,0,1,0,0,0,0,0,0,2,1,4
3219,3360,0,3,0,0,0,0,1,0,3,0,7
3220,3361,0,1,0,0,0,0,1,0,3,0,5
3221,3362,0,0,0,1,0,0,0,0,1,0,2
3222,3363,0,1,0,0,0,0,0,0,0,0,1
3223,3364,0,0,0,0,0,0,0,0,2,2,4
3224,3365,1,3,0,2,0,0,2,0,1,0,9
3225,3366,2,1,0,6,0,1,0,0,0,1,11
3226,3367,0,2,0,1,0,0,0,0,0,0,3
3227,3368,0,1,0,0,0,0,0,0,0,0,1
3228,3369,0,0,0,0,0,0,0,1,0,0,1
3229,3370,0,1,0,0,0,0,0,1,2,1,5
3230,3371,0,0,0,0,0,0,0,1,4,0,5
3231,3372,0,3,0,0,0,0,0,0,3,0,6
3232,3373,0,3,0,0,0,0,0,0,3,0,6
3233,3374,0,2,0,0,0,0,0,0,3,0,5
3234,3375,0,0,0,0,0,0,0,0,1,0,1
3235,3376,0,0,3,1,0,0,0,0,2,0,6
3236,3377,0,1,2,1,0,0,1,0,4,0,9
3237,3378,0,1,0,0,0,0,0,0,2,0,3
3238,3379,1,2,0,1,1,0,0,1,9,2,17
3239,3380,3,2,1,0,0,0,0,0,32,5,43
3240,3381,0,2,0,2,1,0,0,0,30,1,36
3241,3382,3,8,2,8,8,5,0,0,30,5,69
3242,3383,3,2,1,1,6,2,0,0,24,3,42
3243,3384,6,2,2,3,5,1,0,0,19,1,39
3244,3385,6,4,16,13,14,14,1,0,26,5,99
3245,3386,1,1,11,10,2,0,0,0,27,3,55
3246,3387,0,1,6,10,4,0,0,0,25,4,50
3247,3388,0,0,10,12,9,0,0,0,20,4,55
3248,3389,0,3,13,18,28,2,0,1,25,3,93
3249,3390,1,2,0,11,3,2,0,0,25,6,50
3250,3391,0,1,0,12,3,0,0,0,9,5,30
3251,3392,0,1,0,9,5,1,0,1,12,5,34
3252,3393,0,5,0,6,5,1,3,8,12,1,41
3253,3394,0,2,0,3,2,0,4,5,10,0,26
3254,3395,1,2,4,6,1,0,1,7,15,1,38
3255,3396,0,0,0,0,0,0,0,0,5,0,5
3256,3397,0,0,0,0,0,0,0,1,4,0,5
3257,3398,0,0,0,0,0,0,0,0,2,0,2
3258,3399,0,1,0,0,0,0,0,0,2,0,3
3259,3400,0,1,0,0,0,0,0,1,1,0,3
3260,3401,0,2,3,0,0,0,0,2,7,7,21
3261,3402,0,1,2,1,0,0,0,0,8,3,15
3262,3403,0,1,0,0,0,0,0,0,4,0,5
3263,3404,0,1,0,0,0,0,0,0,2,2,5
3264,3405,0,0,0,0,0,0,0,0,1,0,1
3265,3406,0,0,0,0,0,0,0,0,1,0,1
3266,3407,0,0,0,0,0,0,0,0,1,0,1
3267,3408,1,0,0,0,0,0,0,0,3,0,4
3268,3409,0,0,0,0,0,0,0,0,3,0,3
3269,3410,0,0,0,0,0,0,0,0,3,0,3
3270,3411,0,0,0,0,0,0,0,0,3,0,3
3271,3412,0,0,0,0,0,0,1,0,3,0,4
3272,3413,0,0,0,0,0,0,1,0,3,0,4
3273,3414,0,0,0,1,0,0,1,1,3,1,7
3274,3415,0,0,0,0,0,0,0,0,3,0,3
3275,3416,0,0,0,0,0,0,0,0,3,0,3
3276,3417,0,0,0,0,0,0,0,0,3,0,3
3277,3418,0,0,0,0,0,0,0,0,3,0,3
3278,3419,0,0,0,0,0,0,0,0,3,0,3
3279,3420,0,0,0,0,0,0,0,0,3,0,3
3280,3421,0,0,0,0,0,0,0,0,3,0,3
3281,3422,0,0,0,0,0,0,0,0,3,0,3
3282,3423,0,0,0,0,0,0,0,0,3,0,3
3283,3424,0,1,0,0,1,0,0,0,3,0,5
3284,3425,0,1,0,0,0,0,0,0,3,0,4
3285,3426,0,2,0,1,0,0,0,0,3,0,6
